Well_ID	Longitude	Latitude	GWLm	method	mean	median	well_constructed_depth	altitude	vertical_datum	Counts
292054095371301	-95.621	29.349	-11.45	mean	-11.45	-11.57	874.0	57.42	NAVD88	6
292138095435801	-95.733	29.361	-1.77	median	-1.77	-1.77	1195.0	74.80	NAVD88	2
292146095410301	-95.684	29.363	-10.04	median	-9.98	-10.04	1158.0	69.39	NAVD88	5
292204095281301	-95.471	29.368	-12.66	mean	-12.66	-12.72	923.0	50.08	NAVD88	5
292207094544001	-94.911	29.369	-11.83	mean	-11.83	-11.66	645.0	6.65	NAVD88	6
292208095042701	-95.074	29.369	-15.42	mean	-15.42	-15.46	775.0	19.53	NAVD88	6
292218095390801	-95.653	29.372	-11.31	mean	-11.31	-11.51	1155.0	70.01	NAVD88	5
292233094541501	-94.904	29.376	-9.82	mean	-9.82	-9.63	771.0	10.45	NAVD88	6
292246095553601	-95.927	29.380	8.38	mean	8.38	8.35	363.0	86.54	NAVD88	7
292303094553201	-94.926	29.384	-11.50	mean	-11.50	-11.38	728.0	13.44	NAVD88	6
292314094563001	-94.942	29.387	-8.64	mean	-8.64	-8.64	702.0	9.99	NAVD88	6
292324094573801	-94.961	29.390	-12.26	mean	-12.26	-12.31	737.0	9.76	NAVD88	6
292335095133501	-95.226	29.393	-28.01	median	-28.01	-28.01	728.0	38.69	NAVD88	2
292337094542801	-94.908	29.394	-11.67	mean	-11.67	-11.56	772.0	9.86	NAVD88	6
292338095063601	-95.110	29.394	-20.36	mean	-20.36	-20.37	870.0	27.82	NAVD88	6
292354095505301	-95.848	29.398	6.23	mean	6.23	6.04	518.0	90.01	NAVD88	6
292359095501601	-95.838	29.400	7.15	median	7.15	7.15	435.0	92.24	NAVD88	1
292403095052601	-95.091	29.401	-20.36	mean	-20.36	-20.34	771.0	25.88	NAVD88	6
292439094553101	-94.926	29.411	-13.75	mean	-13.75	-13.70	785.0	6.03	NAVD88	6
292443095045201	-95.081	29.412	-21.06	mean	-21.06	-21.00	781.0	24.94	NAVD88	6
292456095560101	-95.934	29.416	13.14	mean	13.14	12.92	564.0	95.08	NAVD88	7
292458094534201	-94.895	29.416	-5.11	mean	-5.11	-5.12	210.0	5.30	NAVD88	24
292458094534202	-94.895	29.416	-7.76	mean	-7.76	-7.75	302.0	5.30	NAVD88	24
292458094534203	-94.895	29.416	-8.74	mean	-8.74	-8.75	400.0	5.30	NAVD88	24
292458094534204	-94.895	29.416	-12.44	mean	-12.44	-12.43	535.0	5.30	NAVD88	24
292458094534205	-94.895	29.416	-13.14	mean	-13.14	-13.12	1060.0	5.30	NAVD88	24
292458094534206	-94.895	29.416	-12.62	mean	-12.62	-12.61	800.0	5.87	NAVD88	72
292459095451901	-95.756	29.417	8.88	mean	8.88	8.72	636.0	73.58	NAVD88	6
292534095044501	-95.079	29.426	-21.87	mean	-21.87	-21.63	810.0	21.27	NAVD88	6
292535095151801	-95.255	29.427	-34.81	median	-34.81	-34.81	690.0	42.44	NAVD88	2
292548094565601	-94.949	29.430	-10.66	mean	-10.66	-11.08	692.0	4.98	NAVD88	6
292603095150901	-95.253	29.435	-34.21	mean	-34.21	-34.01	702.0	42.66	NAVD88	5
292605095571301	-95.954	29.435	13.41	mean	13.41	13.02	590.0	94.92	NAVD88	7
292619095060601	-95.102	29.439	-24.12	mean	-24.12	-23.84	750.0	16.77	NAVD88	6
292841094584901	-94.984	29.481	-18.86	mean	-18.86	-18.82	660.0	10.71	NAVD88	5
292848094590001	-94.981	29.478	-19.38	mean	-19.38	-19.40	651.0	10.42	NAVD88	5
292859095380501	-95.635	29.483	-21.73	median	-24.52	-21.73	853.0	67.91	NAVD88	6
292900094585501	-94.983	29.483	-19.50	mean	-19.50	-18.86	664.0	12.66	NAVD88	5
292903095375501	-95.632	29.484	-14.78	median	-16.17	-14.78	702.0	72.84	NAVD88	6
292913094584301	-94.979	29.487	-19.99	mean	-19.99	-20.36	666.0	11.49	NAVD88	5
292923095091601	-95.155	29.490	-28.43	mean	-28.43	-28.21	730.0	27.72	NAVD88	6
292927095195801	-95.333	29.491	-14.82	median	-16.10	-14.82	480.0	55.98	NAVD88	5
292935094583301	-94.978	29.492	-20.62	mean	-20.62	-20.26	670.0	11.47	NAVD88	5
292936096012701	-96.024	29.494	19.53	mean	19.53	18.50	324.0	111.42	NAVD88	7
292941094563001	-94.942	29.495	-14.60	mean	-14.60	-14.64	670.0	9.81	NAVD88	6
292944095550101	-95.917	29.496	2.42	median	2.36	2.42	975.0	108.40	NAVD88	8
292951095335201	-95.565	29.498	-8.40	median	-8.61	-8.40	375.0	59.80	NAVD88	7
292953095460301	-95.768	29.498	-16.80	mean	-16.80	-17.51	1097.0	80.75	NAVD88	5
293000095171201	-95.256	29.550	-36.41	mean	-36.41	-36.87	620.0	44.70	NAVD88	5
293001095274601	-95.463	29.501	-19.12	mean	-19.12	-18.73	524.0	63.21	NAVD88	6
293005095151801	-95.255	29.515	-28.11	mean	-28.11	-28.16	591.0	40.74	NAVD88	5
293006095492501	-95.824	29.502	-18.85	mean	-18.85	-19.27	1402.0	93.17	NAVD88	5
293007096002001	-96.006	29.502	18.12	mean	18.12	18.12	270.0	111.49	NAVD88	7
293043095053301	-95.093	29.512	-29.13	mean	-29.13	-28.87	710.0	15.54	NAVD88	6
293107095280001	-95.467	29.519	-42.08	mean	-42.08	-42.97	1398.0	67.17	NAVD88	5
293113095220001	-95.370	29.521	-20.98	median	-21.28	-20.98	370.0	62.37	NAVD88	3
293114096001001	-96.003	29.521	18.58	mean	18.58	18.23	304.0	114.97	NAVD88	7
293132095283301	-95.476	29.526	-40.89	mean	-40.89	-40.37	1320.0	72.49	NAVD88	7
293140095325001	-95.547	29.528	-43.42	mean	-43.42	-45.79	1300.0	54.29	NAVD88	5
293156094515501	-94.866	29.532	-16.62	mean	-16.62	-16.60	683.0	0.00	NAVD88	5
293202095070301	-95.118	29.533	-31.24	mean	-31.24	-31.29	645.0	20.65	NAVD88	5
293219095485701	-95.816	29.539	-19.43	median	-19.81	-19.43	1313.0	99.48	NAVD88	7
293222095020301	-95.034	29.540	-29.66	mean	-29.66	-28.77	590.0	6.86	NAVD88	5
293226095471601	-95.788	29.541	-32.52	mean	-32.52	-33.13	1580.0	94.17	NAVD88	7
293237095504801	-95.847	29.544	-20.05	mean	-20.05	-19.56	1178.0	102.96	NAVD88	7
293243095165201	-95.281	29.546	-40.88	mean	-40.88	-39.78	830.0	47.71	NAVD88	5
293245095414801	-95.697	29.546	-21.16	mean	-21.16	-21.36	840.0	81.17	NAVD88	7
293246095072501	-95.125	29.547	-23.41	median	-26.84	-23.41	694.0	21.14	NAVD88	5
293247095054601	-95.096	29.546	-30.75	mean	-30.75	-30.98	680.0	16.22	NAVD88	5
293253095141001	-95.236	29.548	-36.00	mean	-36.00	-36.31	617.0	37.85	NAVD88	5
293306095050801	-95.084	29.552	-29.22	mean	-29.22	-29.43	680.0	12.12	NAVD88	5
293306095054101	-95.096	29.552	-28.36	mean	-28.36	-28.48	770.0	19.65	NAVD88	70
293312095334601	-95.561	29.553	-42.16	mean	-42.16	-41.73	1065.0	70.28	NAVD88	7
293314095474702	-95.796	29.553	-29.30	mean	-29.30	-28.85	1604.0	101.33	NAVD88	7
293321095311401	-95.521	29.556	-42.03	median	-43.81	-42.03	1100.0	74.19	NAVD88	7
293321095550901	-95.922	29.561	13.55	mean	13.55	13.74	770.0	110.65	NAVD88	5
293332095411301	-95.687	29.559	-60.89	mean	-60.89	-62.66	1942.0	70.47	NAVD88	7
293338095451901	-95.756	29.561	4.81	median	4.37	4.81	500.0	92.31	NAVD88	7
293340095400501	-95.667	29.561	-61.65	mean	-61.65	-63.44	1964.0	70.65	NAVD88	7
293342095333601	-95.560	29.561	-41.58	median	-43.23	-41.58	1074.0	70.18	NAVD88	7
293344095082301	-95.140	29.563	-31.68	mean	-31.68	-32.44	635.0	32.37	NAVD88	5
293348095070601	-95.119	29.564	-31.86	mean	-31.86	-31.77	1232.0	18.93	NAVD88	23
293348095070602	-95.119	29.564	-25.83	mean	-25.83	-26.15	392.0	18.93	NAVD88	21
293348095070603	-95.119	29.564	-32.08	mean	-32.08	-31.90	957.0	18.93	NAVD88	23
293349095070901	-95.119	29.564	-36.95	mean	-36.95	-36.92	1740.0	19.68	NAVD88	68
293351095171602	-95.288	29.564	-42.42	mean	-42.42	-41.80	645.0	47.17	NAVD88	4
293352095011601	-95.021	29.565	-27.93	mean	-27.93	-27.86	1381.0	8.28	NAVD88	72
293352095011602	-95.021	29.565	-27.90	mean	-27.90	-27.84	1381.0	8.05	NAVD88	24
293352095011603	-95.021	29.565	-27.00	mean	-27.00	-27.10	1308.0	8.05	NAVD88	24
293352095011605	-95.021	29.565	-17.98	mean	-17.98	-17.98	300.0	8.05	NAVD88	24
293352095011606	-95.021	29.565	-27.70	mean	-27.70	-27.91	920.0	8.05	NAVD88	24
293356095405901	-95.683	29.566	-57.66	mean	-57.66	-58.48	1784.0	72.65	NAVD88	7
293357095070801	-95.119	29.566	-31.47	mean	-31.47	-31.62	630.0	19.77	NAVD88	5
293401095054301	-95.095	29.567	-30.52	mean	-30.52	-30.59	629.0	16.23	NAVD88	5
293401095293002	-95.492	29.401	-12.46	median	-12.23	-12.46	537.0	60.09	NAVD88	5
293416095170701	-95.286	29.572	-39.64	median	-39.32	-39.64	1300.0	46.07	NAVD88	3
293424095330701	-95.552	29.574	-44.41	mean	-44.41	-43.49	1200.0	65.75	NAVD88	7
293424095330702	-95.552	29.573	-45.79	mean	-45.79	-44.38	1320.0	67.65	NAVD88	7
293431095341801	-95.575	29.581	-43.27	mean	-43.27	-41.11	1188.0	68.63	NAVD88	4
293434095311501	-95.521	29.576	-42.07	median	-44.48	-42.07	1308.0	76.21	NAVD88	7
293446095033901	-95.061	29.580	-29.02	mean	-29.02	-29.18	660.0	15.15	NAVD88	5
293453095283501	-95.477	29.582	-45.34	mean	-45.34	-42.76	565.0	68.44	NAVD88	6
293455095375701	-95.633	29.582	-23.22	mean	-23.22	-22.84	463.0	70.03	NAVD88	8
293458095454301	-95.762	29.583	-3.01	median	-3.02	-3.01	518.0	90.75	NAVD88	7
293458095454501	-95.763	29.583	-1.94	median	-1.99	-1.94	431.0	90.13	NAVD88	7
293506095481101	-95.803	29.585	4.74	mean	4.74	4.92	305.0	88.36	NAVD88	6
293512095330301	-95.551	29.587	-43.98	mean	-43.98	-41.95	1110.0	71.48	NAVD88	7
293523095483701	-95.810	29.590	-6.28	mean	-6.28	-6.52	659.0	90.07	NAVD88	4
293523095483702	-95.810	29.590	0.79	median	1.02	0.79	460.0	90.08	NAVD88	4
293527095271501	-95.454	29.591	-45.48	mean	-45.48	-45.11	1050.0	61.46	NAVD88	6
293528095515701	-95.869	29.592	14.59	mean	14.59	14.41	422.0	116.27	NAVD88	6
293539095054201	-95.098	29.593	-30.34	mean	-30.34	-30.41	610.0	17.28	NAVD88	5
293543095274901	-95.464	29.596	-60.68	median	-61.25	-60.68	1220.0	63.26	NAVD88	12
293546095374901	-95.631	29.596	-61.20	mean	-61.20	-61.91	1724.0	71.26	NAVD88	7
293606095555301	-95.932	29.602	17.52	mean	17.52	17.48	292.0	111.36	NAVD88	4
293628095312801	-95.524	29.607	-45.38	median	-47.66	-45.38	1256.0	72.32	NAVD88	6
293635095294101	-95.495	29.610	-48.19	median	-48.19	-48.19	1220.0	67.41	NAVD88	2
293636095300401	-95.501	29.610	-47.66	median	-47.66	-47.66	1032.0	66.41	NAVD88	2
293641095545001	-95.914	29.612	17.96	mean	17.96	17.88	438.0	114.91	NAVD88	6
293643095355901	-95.600	29.612	-41.65	mean	-41.65	-40.85	900.0	71.22	NAVD88	4
293648095394601	-95.663	29.614	-14.96	median	-14.71	-14.96	407.0	76.31	NAVD88	7
293652095293601	-95.494	29.615	-47.89	median	-47.89	-47.89	1190.0	66.26	NAVD88	2
293717095380501	-95.638	29.622	-36.19	mean	-36.19	-35.94	1565.0	81.05	NAVD88	7
293719095381601	-95.637	29.622	-38.75	median	-38.08	-38.75	876.0	81.35	NAVD88	3
293720095381101	-95.634	29.622	-35.24	mean	-35.24	-35.88	1025.0	75.02	NAVD88	5
293729095440301	-95.734	29.617	-23.89	mean	-23.89	-24.39	1410.0	80.00	NAVD88	7
293730095443301	-95.743	29.625	-3.17	median	-3.28	-3.17	314.0	83.77	NAVD88	7
293732095300601	-95.502	29.626	-52.55	median	-60.17	-52.55	1200.0	66.00	NAVD88	10
293734095283801	-95.477	29.626	-80.30	median	-70.69	-80.30	1050.0	58.97	NAVD88	3
293734095293701	-95.494	29.626	-51.61	median	-56.49	-51.61	1204.0	62.89	NAVD88	10
293734095303801	-95.511	29.626	-93.42	median	-79.06	-93.42	1040.0	68.65	NAVD88	3
293736095285301	-95.482	29.627	-51.53	median	-53.25	-51.53	1190.0	58.42	NAVD88	10
293736095365501	-95.617	29.629	-71.13	mean	-71.13	-72.29	1665.0	81.80	NAVD88	7
293740095410201	-95.684	29.628	-59.61	mean	-59.61	-61.80	1500.0	81.66	NAVD88	5
293810095370601	-95.619	29.637	-77.70	mean	-77.70	-76.88	1500.0	80.98	NAVD88	6
293812095380901	-95.636	29.637	-37.22	mean	-37.22	-37.02	549.0	82.75	NAVD88	5
293830095373201	-95.626	29.642	-39.90	mean	-39.90	-39.16	1775.0	83.52	NAVD88	7
293848095441601	-95.738	29.647	-22.92	median	-22.98	-22.92	870.0	86.35	NAVD88	7
293906095171801	-95.289	29.652	-48.40	median	-48.40	-48.40	1870.0	42.17	NAVD88	1
293909095012201	-95.023	29.653	-28.09	mean	-28.09	-28.31	578.0	14.58	NAVD88	6
293910095135601	-95.233	29.654	-38.15	mean	-38.15	-37.54	1170.0	30.10	NAVD88	5
293921095441601	-95.738	29.656	-45.37	median	-44.50	-45.37	1370.0	86.67	NAVD88	7
293922095185501	-95.316	29.656	-51.84	median	-51.84	-51.84	1840.0	33.76	NAVD88	1
293932095342201	-95.573	29.659	-32.51	median	-41.12	-32.51	717.0	79.46	NAVD88	3
293933095342101	-95.573	29.659	-79.18	median	-80.63	-79.18	1758.0	77.59	NAVD88	11
293934095342201	-95.573	29.660	-51.12	median	-54.68	-51.12	1030.0	77.39	NAVD88	11
293938095351001	-95.586	29.661	-52.62	median	-80.72	-52.62	1102.0	79.70	NAVD88	11
293941095135001	-95.231	29.662	-39.57	mean	-39.57	-39.06	1212.0	28.34	NAVD88	5
293942095124901	-95.213	29.661	-41.19	mean	-41.19	-40.10	930.0	31.36	NAVD88	5
293942095283101	-95.474	29.662	-69.40	median	-70.98	-69.40	1735.0	58.12	NAVD88	10
293949095024301	-95.046	29.664	-28.61	mean	-28.61	-28.70	585.0	19.54	NAVD88	6
293954095330701	-95.552	29.665	-51.75	mean	-51.75	-53.72	1030.0	71.88	NAVD88	4
293956095120801	-95.203	29.666	-41.57	mean	-41.57	-41.46	1380.0	30.94	NAVD88	6
293956095295101	-95.498	29.666	-48.21	median	-48.21	-48.21	1645.0	61.56	NAVD88	2
293959095380401	-95.635	29.667	-36.76	mean	-36.76	-36.07	902.0	87.30	NAVD88	7
294002095351001	-95.588	29.667	-47.32	median	-52.26	-47.32	1038.0	81.54	NAVD88	10
294004095404901	-95.680	29.668	-66.61	mean	-66.61	-68.38	1470.0	93.65	NAVD88	4
294010095350501	-95.584	29.666	-45.66	median	-47.12	-45.66	1012.0	81.25	NAVD88	10
294029095354301	-95.596	29.675	-48.82	median	-59.06	-48.82	1195.0	82.68	NAVD88	10
294031095554201	-95.929	29.676	12.10	mean	12.10	12.21	450.0	105.01	NAVD88	6
294044095280502	-95.468	29.679	-53.49	median	-58.59	-53.49	1492.0	51.64	NAVD88	11
294044095301001	-95.503	29.679	-73.32	median	-73.59	-73.32	1770.0	57.15	NAVD88	12
294047095345601	-95.582	29.680	-49.68	median	-55.57	-49.68	960.0	80.24	NAVD88	11
294050095355501	-95.599	29.681	-41.18	mean	-41.18	-41.19	872.0	80.78	NAVD88	6
294101095431501	-95.721	29.684	-15.94	median	-15.94	-15.94	336.0	94.97	NAVD88	1
294106095171201	-95.287	29.685	-45.44	mean	-45.44	-44.99	876.0	33.70	NAVD88	6
294112095462501	-95.774	29.687	-44.97	median	-48.63	-44.97	1200.0	108.02	NAVD88	7
294113095361701	-95.605	29.687	-78.35	median	-86.47	-78.35	1667.0	80.98	NAVD88	9
294113095361702	-95.605	29.687	-52.89	median	-64.02	-52.89	995.0	80.98	NAVD88	10
294119095335601	-95.564	29.692	-72.18	median	-80.60	-72.18	1475.0	71.16	NAVD88	10
294127095342502	-95.574	29.691	-73.80	median	-79.14	-73.80	1450.0	71.22	NAVD88	7
294131095360701	-95.602	29.692	-55.21	median	-59.21	-55.21	1650.0	80.50	NAVD88	11
294134095470301	-95.784	29.693	-52.86	mean	-52.86	-50.00	1265.0	113.93	NAVD88	5
294140095425701	-95.716	29.694	-19.88	mean	-19.88	-20.19	727.0	92.44	NAVD88	4
294142095515301	-95.865	29.695	3.69	median	3.94	3.69	494.0	136.65	NAVD88	5
294144095351002	-95.587	29.696	-54.53	median	-57.61	-54.53	1445.0	73.41	NAVD88	11
294144095410001	-95.684	29.696	-30.19	median	-29.86	-30.19	878.0	92.68	NAVD88	7
294145095371201	-95.620	29.696	-44.83	mean	-44.83	-44.07	1394.0	81.90	NAVD88	5
294147095344303	-95.579	29.696	-57.69	median	-59.16	-57.69	1407.0	71.37	NAVD88	10
294149095363002	-95.608	29.696	-60.05	median	-76.61	-60.05	1550.0	81.62	NAVD88	10
294158095024701	-95.047	29.700	-27.93	mean	-27.93	-27.95	591.0	25.09	NAVD88	6
294201095355601	-95.599	29.701	-54.92	median	-59.26	-54.92	1621.0	78.33	NAVD88	10
294206095162601	-95.274	29.702	-44.73	mean	-44.73	-44.72	995.0	31.09	NAVD88	69
294207095022001	-95.039	29.702	-31.60	mean	-31.60	-31.75	989.0	24.43	NAVD88	6
294209095494701	-95.830	29.702	-48.09	mean	-48.09	-47.90	1268.0	130.55	NAVD88	5
294211095370901	-95.619	29.703	-43.02	mean	-43.02	-44.33	1320.0	80.92	NAVD88	5
294213095322001	-95.539	29.704	-53.39	median	-59.19	-53.39	1510.0	67.89	NAVD88	11
294215095301502	-95.504	29.704	-77.14	median	-77.48	-77.14	1550.0	64.25	NAVD88	12
294216095301601	-95.505	29.705	-51.19	median	-52.81	-51.19	972.0	63.81	NAVD88	10
294219095470501	-95.787	29.708	-52.96	median	-52.93	-52.96	1090.0	112.17	NAVD88	7
294219095583601	-95.977	29.706	21.04	mean	21.04	20.96	378.0	116.69	NAVD88	7
294237095093202	-95.159	29.711	-30.26	mean	-30.26	-30.43	390.0	27.78	NAVD88	23
294237095093205	-95.159	29.711	-40.79	mean	-40.79	-40.73	1328.0	27.78	NAVD88	23
294237095093206	-95.159	29.711	-40.95	mean	-40.95	-41.03	936.0	27.78	NAVD88	21
294237095093207	-95.159	29.711	-39.75	mean	-39.75	-39.59	1817.0	27.78	NAVD88	23
294237095093208	-95.159	29.711	-40.48	mean	-40.48	-40.43	730.0	27.78	NAVD88	23
294237095342301	-95.573	29.711	-49.98	median	-50.66	-49.98	1080.0	73.40	NAVD88	9
294243095371201	-95.620	29.712	-43.42	mean	-43.42	-45.86	1370.0	80.61	NAVD88	5
294245095233501	-95.393	29.713	-57.03	median	-55.14	-57.03	1777.0	45.14	NAVD88	3
294246095454201	-95.762	29.713	-65.78	mean	-65.78	-70.73	1240.0	102.83	NAVD88	5
294252095362101	-95.606	29.715	-60.38	median	-72.01	-60.38	1610.0	77.67	NAVD88	11
294301095341801	-95.572	29.717	-72.34	median	-73.59	-72.34	1610.0	75.86	NAVD88	6
294302095411801	-95.688	29.718	-16.85	median	-16.84	-16.85	640.0	92.43	NAVD88	3
294305095511301	-95.854	29.718	-49.23	median	-47.18	-49.23	1124.0	135.59	NAVD88	5
294306095371801	-95.622	29.719	-72.07	mean	-72.07	-70.24	1305.0	77.20	NAVD88	6
294311095071401	-95.121	29.720	-40.16	mean	-40.16	-39.77	855.0	20.70	NAVD88	4
294313095365101	-95.614	29.721	-43.89	median	-53.70	-43.89	1122.0	77.60	NAVD88	10
294315095133201	-95.226	29.721	-42.72	mean	-42.72	-42.35	940.0	20.54	NAVD88	7
294315095133202	-95.226	29.721	-25.89	mean	-25.89	-26.16	319.0	20.54	NAVD88	5
294317095313001	-95.524	29.722	-62.65	median	-66.69	-62.65	1612.0	68.02	NAVD88	11
294319095305901	-95.517	29.722	-57.66	median	-64.47	-57.66	1469.0	66.58	NAVD88	11
294322095041701	-95.072	29.723	-23.70	median	-23.94	-23.70	542.0	26.48	NAVD88	6
294323095300102	-95.501	29.723	-50.52	median	-63.14	-50.52	1184.0	65.03	NAVD88	8
294326095133901	-95.228	29.724	-42.38	mean	-42.38	-41.74	809.0	13.42	NAVD88	5
294326095293002	-95.492	29.724	-61.14	median	-70.50	-61.14	1397.0	64.21	NAVD88	10
294326095492301	-95.823	29.724	-43.33	median	-41.18	-43.33	1094.0	128.04	NAVD88	4
294327095132901	-95.225	29.724	-43.02	mean	-43.02	-42.37	940.0	15.32	NAVD88	6
294328095290402	-95.485	29.725	-57.60	mean	-57.60	-57.28	1518.0	61.57	NAVD88	10
294329095284602	-95.480	29.725	-60.66	median	-64.95	-60.66	1505.0	59.50	NAVD88	10
294329095284603	-95.480	29.725	-42.34	median	-46.42	-42.34	646.0	59.50	NAVD88	10
294333095275602	-95.466	29.726	-51.19	median	-61.94	-51.19	1510.0	57.62	NAVD88	7
294334095032901	-95.058	29.727	-28.15	median	-27.94	-28.15	510.0	11.99	NAVD88	3
294334095075001	-95.131	29.726	-30.47	mean	-30.47	-30.16	510.0	23.71	NAVD88	4
294336095064301	-95.112	29.727	-64.67	median	-64.93	-64.67	1450.0	20.39	NAVD88	6
294336095082101	-95.139	29.727	-38.75	median	-38.75	-38.75	913.0	29.53	NAVD88	2
294338095270401	-95.451	29.727	-50.06	median	-54.62	-50.06	1051.0	55.93	NAVD88	11
294338095270403	-95.451	29.727	-61.06	mean	-61.06	-60.89	1943.0	55.93	NAVD88	79
294338095270404	-95.451	29.727	-63.28	mean	-63.28	-61.27	1433.0	55.93	NAVD88	23
294338095270405	-95.451	29.727	-32.63	mean	-32.63	-32.86	253.0	55.93	NAVD88	23
294338095270406	-95.451	29.727	-47.71	mean	-47.71	-45.45	627.0	55.93	NAVD88	23
294340095311103	-95.520	29.728	-64.92	median	-77.58	-64.92	1432.0	68.07	NAVD88	11
294342095034601	-95.063	29.729	-28.42	mean	-28.42	-28.54	560.0	21.93	NAVD88	6
294348095270401	-95.451	29.730	-66.78	median	-74.94	-66.78	1965.0	56.16	NAVD88	10
294348095303702	-95.511	29.728	-64.40	median	-74.60	-64.40	1335.0	64.81	NAVD88	11
294349095072901	-95.125	29.731	-31.73	mean	-31.73	-31.73	530.0	24.12	NAVD88	4
294352095385501	-95.649	29.731	-44.72	median	-54.49	-44.72	1420.0	89.19	NAVD88	8
294356095391501	-95.654	29.733	-30.37	median	-37.82	-30.37	800.0	91.71	NAVD88	7
294358095063801	-95.111	29.733	-48.02	mean	-48.02	-50.32	502.0	19.67	NAVD88	7
294400095510801	-95.853	29.734	6.05	median	6.05	6.05	818.0	140.98	NAVD88	2
294403095141801	-95.239	29.734	-43.02	mean	-43.02	-42.56	1201.0	27.36	NAVD88	6
294403095460101	-95.767	29.734	-60.74	mean	-60.74	-61.17	1268.0	112.41	NAVD88	5
294407095403701	-95.688	29.718	-16.96	median	-16.90	-16.96	471.0	93.37	NAVD88	3
294408095483001	-95.805	29.744	-68.15	mean	-68.15	-64.79	1256.0	117.30	NAVD88	5
294409095105501	-95.182	29.736	-45.86	median	-46.01	-45.86	1967.0	20.57	NAVD88	6
294414095364202	-95.612	29.738	-81.75	median	-85.83	-81.75	1322.0	79.77	NAVD88	11
294415095165301	-95.282	29.738	-44.56	mean	-44.56	-43.20	900.0	15.02	NAVD88	6
294424095100401	-95.168	29.740	-42.38	mean	-42.38	-42.23	1740.0	8.29	NAVD88	6
294425095100801	-95.169	29.741	-33.31	mean	-33.31	-33.16	477.0	8.55	NAVD88	6
294425095101601	-95.171	29.741	-41.39	mean	-41.39	-41.45	1252.0	9.29	NAVD88	5
294428095384501	-95.646	29.741	-34.28	median	-34.28	-34.28	1314.0	89.73	NAVD88	1
294433095044701	-95.080	29.743	-24.02	mean	-24.02	-24.03	256.0	18.40	NAVD88	23
294442095450801	-95.752	29.745	-68.07	mean	-68.07	-66.31	1180.0	110.10	NAVD88	6
294445095141101	-95.237	29.746	-43.05	mean	-43.05	-42.88	1350.0	27.39	NAVD88	6
294452095354501	-95.596	29.748	-78.36	median	-89.40	-78.36	1450.0	78.37	NAVD88	10
294456095341101	-95.570	29.749	-55.08	median	-71.64	-55.08	1345.0	73.49	NAVD88	11
294458095044601	-95.080	29.750	-26.41	mean	-26.41	-26.64	521.0	21.80	NAVD88	6
294500095073401	-95.127	29.751	-40.54	mean	-40.54	-40.50	1230.0	23.38	NAVD88	6
