Well_ID	Longitude	Latitude	GWLm	method	mean	median	well_constructed_depth	altitude	vertical_datum	Counts
292050095010501	-95.018	29.348	-26.23	mean	-26.23	-25.30	790.0	16.04	NAVD88	6
292050095010801	-95.019	29.348	-31.36	mean	-31.36	-31.92	720.0	16.34	NAVD88	13
292054095171901	-95.289	29.349	-12.32	mean	-12.32	-12.14	473.0	29.75	NAVD88	10
292109094562901	-94.942	29.353	-35.99	median	-33.86	-35.99	643.0	10.06	NAVD88	22
292138095435801	-95.733	29.361	-6.51	median	-5.07	-6.51	1195.0	74.80	NAVD88	11
292144095033601	-95.060	29.363	-25.54	mean	-25.54	-26.33	884.0	20.03	NAVD88	7
292151095035901	-95.067	29.364	-25.48	mean	-25.48	-26.20	888.0	20.49	NAVD88	9
292155095041001	-95.070	29.366	-23.92	median	-26.11	-23.92	873.0	20.03	NAVD88	9
292159095042101	-95.073	29.367	-24.51	mean	-24.51	-24.79	866.0	20.03	NAVD88	9
292159095450501	-95.752	29.367	14.82	median	14.82	14.82	556.0	75.16	NAVD88	1
292203095043201	-95.076	29.368	-24.06	mean	-24.06	-23.65	843.0	23.70	NAVD88	9
292204095042901	-95.075	29.368	-25.76	mean	-25.76	-25.86	874.0	19.98	NAVD88	9
292204095043601	-95.077	29.368	-25.04	mean	-25.04	-25.32	836.0	24.67	NAVD88	9
292204095281301	-95.471	29.368	-10.67	mean	-10.67	-10.80	923.0	50.08	NAVD88	9
292205095043701	-95.077	29.368	-24.69	mean	-24.69	-24.41	850.0	24.16	NAVD88	74
292207094544001	-94.911	29.369	-30.20	median	-30.13	-30.20	645.0	6.65	NAVD88	26
292208095042701	-95.074	29.369	-25.40	mean	-25.40	-25.66	775.0	19.53	NAVD88	9
292209094564701	-94.947	29.369	-20.43	mean	-20.43	-20.51	1000.0	14.86	NAVD88	28
292209095042801	-95.075	29.369	-25.69	mean	-25.69	-25.13	855.0	19.10	NAVD88	9
292209095265501	-95.449	29.369	-14.43	median	-14.43	-14.43	565.0	51.46	NAVD88	1
292209095265502	-95.449	29.369	-14.43	median	-14.43	-14.43	565.0	51.46	NAVD88	1
292210095044501	-95.079	29.370	-19.09	median	-19.57	-19.09	840.0	24.62	NAVD88	3
292211094543301	-94.909	29.370	-18.19	mean	-18.19	-18.23	1042.0	7.53	NAVD88	28
292211095044501	-95.079	29.370	-24.86	mean	-24.86	-24.78	817.0	24.08	NAVD88	9
292213094541401	-94.904	29.371	-21.42	median	-21.42	-21.42	1015.0	6.49	NAVD88	1
292222094564801	-94.947	29.373	-20.57	mean	-20.57	-20.84	1025.0	14.84	NAVD88	26
292223094544401	-94.912	29.373	-20.13	mean	-20.13	-20.04	1017.0	8.50	NAVD88	28
292226094562801	-94.941	29.374	-21.38	mean	-21.38	-21.20	1024.0	14.59	NAVD88	28
292229094565301	-94.948	29.375	-38.06	mean	-38.06	-37.93	713.0	15.31	NAVD88	4
292229094565801	-94.950	29.375	-20.33	mean	-20.33	-20.34	1025.0	15.19	NAVD88	29
292232094553401	-94.926	29.376	-21.81	mean	-21.81	-21.38	957.0	12.37	NAVD88	28
292233094541501	-94.904	29.376	-25.52	median	-27.07	-25.52	771.0	10.45	NAVD88	25
292235094562701	-94.941	29.377	-20.91	mean	-20.91	-20.95	1000.0	13.30	NAVD88	28
292239094570301	-94.951	29.378	-20.49	mean	-20.49	-21.07	1005.0	14.67	NAVD88	8
292248094532301	-94.890	29.380	-27.63	median	-28.15	-27.63	625.0	11.16	NAVD88	27
292303094553201	-94.926	29.384	-25.69	median	-30.57	-25.69	728.0	13.44	NAVD88	9
292305094554801	-94.930	29.385	-26.94	median	-32.06	-26.94	715.0	13.48	NAVD88	12
292314094563001	-94.942	29.387	-26.82	median	-30.18	-26.82	702.0	9.99	NAVD88	11
292324094573801	-94.961	29.390	-32.66	median	-36.74	-32.66	737.0	9.76	NAVD88	10
292327094575901	-94.967	29.391	-31.75	median	-38.28	-31.75	644.0	11.13	NAVD88	10
292330094542701	-94.908	29.392	-39.04	median	-34.05	-39.04	764.0	9.67	NAVD88	7
292333094545001	-94.914	29.393	-27.10	median	-33.87	-27.10	763.0	9.84	NAVD88	10
292336094550901	-94.919	29.394	-36.36	median	-37.14	-36.36	768.0	5.28	NAVD88	8
292336095063301	-95.109	29.394	-29.52	mean	-29.52	-29.26	805.0	28.26	NAVD88	9
292337094542801	-94.908	29.394	-27.52	median	-31.74	-27.52	772.0	9.86	NAVD88	10
292338095063601	-95.110	29.394	-30.88	mean	-30.88	-30.78	870.0	27.82	NAVD88	72
292350095002201	-95.006	29.398	-24.25	mean	-24.25	-24.60	874.0	20.00	NAVD88	9
292358095062001	-95.106	29.400	-30.88	mean	-30.88	-30.55	776.0	26.36	NAVD88	8
292359094544601	-94.913	29.400	-39.67	median	-38.67	-39.67	772.0	5.00	NAVD88	8
292359095501601	-95.838	29.400	4.55	median	4.90	4.55	435.0	92.24	NAVD88	8
292403095052601	-95.091	29.401	-30.95	mean	-30.95	-30.49	771.0	25.88	NAVD88	9
292405095052101	-95.089	29.402	-31.81	median	-31.81	-31.81	770.0	25.20	NAVD88	2
292431094555601	-94.933	29.409	-21.18	mean	-21.18	-21.00	894.0	6.76	NAVD88	9
292439094553101	-94.926	29.411	-29.20	mean	-29.20	-29.62	785.0	6.03	NAVD88	8
292440095053801	-95.094	29.411	-31.15	mean	-31.15	-30.86	764.0	23.47	NAVD88	9
292443095045201	-95.081	29.412	-31.12	mean	-31.12	-30.57	781.0	24.94	NAVD88	9
292456095560101	-95.934	29.416	14.28	mean	14.28	14.16	564.0	95.08	NAVD88	10
292458094534201	-94.895	29.416	-9.47	mean	-9.47	-9.56	210.0	5.30	NAVD88	78
292458094534203	-94.895	29.416	-17.09	mean	-17.09	-17.16	400.0	5.30	NAVD88	48
292458094534204	-94.895	29.416	-24.15	median	-25.13	-24.15	535.0	5.30	NAVD88	75
292458094534205	-94.895	29.416	-21.39	mean	-21.39	-20.95	1060.0	5.30	NAVD88	78
292458094534206	-94.895	29.416	-20.87	mean	-20.87	-20.44	800.0	5.87	NAVD88	79
292459095451901	-95.756	29.417	7.53	median	7.12	7.53	636.0	73.58	NAVD88	9
292500095451701	-95.755	29.417	-0.70	median	-0.89	-0.70	660.0	73.55	NAVD88	10
292516094560701	-94.936	29.421	-36.67	median	-36.91	-36.67	656.0	5.00	NAVD88	16
292527095561701	-95.938	29.424	13.85	mean	13.85	13.00	403.0	95.20	NAVD88	11
292530095560701	-95.936	29.425	14.30	mean	14.30	14.14	240.0	94.98	NAVD88	8
292533095052101	-95.089	29.426	-33.88	median	-34.01	-33.88	1212.0	15.30	NAVD88	3
292533095052701	-95.091	29.426	-32.92	mean	-32.92	-32.36	770.0	18.77	NAVD88	9
292534095044501	-95.079	29.426	-32.45	mean	-32.45	-32.46	810.0	21.27	NAVD88	9
292542095082301	-95.140	29.429	-36.34	mean	-36.34	-36.35	677.0	20.55	NAVD88	71
292548094565601	-94.949	29.430	-36.34	median	-38.15	-36.34	692.0	4.98	NAVD88	19
292603095571401	-95.954	29.434	14.24	mean	14.24	13.71	591.0	95.13	NAVD88	11
292605095571301	-95.954	29.435	15.39	mean	15.39	15.19	590.0	94.92	NAVD88	11
292611095012901	-95.025	29.437	-32.30	mean	-32.30	-32.64	700.0	17.85	NAVD88	16
292611095563901	-95.944	29.437	13.20	mean	13.20	13.35	623.0	97.69	NAVD88	10
292617095065501	-95.116	29.438	-36.81	mean	-36.81	-36.33	736.0	18.93	NAVD88	9
292617095561201	-95.937	29.438	14.76	mean	14.76	14.90	376.0	96.52	NAVD88	5
292619095060601	-95.102	29.439	-36.47	mean	-36.47	-35.88	750.0	16.77	NAVD88	9
292647095014901	-95.031	29.447	-34.57	mean	-34.57	-34.52	480.0	16.02	NAVD88	12
292757095150601	-95.252	29.466	-40.81	median	-40.81	-40.81	581.0	38.35	NAVD88	1
292841094584901	-94.984	29.481	-52.33	median	-47.98	-52.33	660.0	10.71	NAVD88	18
292848094590001	-94.981	29.478	-55.36	median	-50.79	-55.36	651.0	10.42	NAVD88	17
292853095381301	-95.637	29.482	-16.26	mean	-16.26	-16.34	803.0	71.30	NAVD88	48
292855095380901	-95.636	29.482	-17.76	median	-17.76	-17.76	859.0	71.72	NAVD88	1
292859095380501	-95.635	29.483	-13.92	mean	-13.92	-13.98	853.0	67.91	NAVD88	49
292900094585501	-94.983	29.483	-53.43	median	-49.02	-53.43	664.0	12.66	NAVD88	21
292900096015901	-96.033	29.484	21.68	median	21.68	21.68	526.0	114.93	NAVD88	1
292903095375501	-95.632	29.484	-16.67	mean	-16.67	-17.10	702.0	72.84	NAVD88	50
292913094584301	-94.979	29.487	-53.17	median	-49.30	-53.17	666.0	11.49	NAVD88	19
292927095195801	-95.333	29.491	-19.47	mean	-19.47	-20.30	480.0	55.98	NAVD88	8
292933094544002	-94.911	29.493	-9.99	mean	-9.99	-10.10	200.0	10.02	NAVD88	9
292935094583301	-94.978	29.492	-50.43	mean	-50.43	-52.55	670.0	11.47	NAVD88	13
292938095595801	-96.000	29.494	21.03	median	21.03	21.03	577.0	107.84	NAVD88	1
293000095171201	-95.256	29.550	-48.45	median	-48.45	-48.45	620.0	44.70	NAVD88	1
293000095171701	-95.288	29.500	-46.03	median	-46.03	-46.03	622.0	41.51	NAVD88	1
293001095274601	-95.463	29.501	-12.02	median	-12.02	-12.02	524.0	63.21	NAVD88	1
293004095054601	-95.096	29.501	-46.75	mean	-46.75	-47.32	760.0	19.81	NAVD88	15
293005095151801	-95.255	29.515	-46.76	mean	-46.76	-47.40	591.0	40.74	NAVD88	9
293008095330601	-95.552	29.503	-7.36	mean	-7.36	-7.36	420.0	56.86	NAVD88	10
293023095273101	-95.459	29.507	-11.29	mean	-11.29	-11.31	459.0	63.84	NAVD88	12
293026095170101	-95.284	29.508	-36.22	median	-36.22	-36.22	585.0	43.16	NAVD88	1
293032095064301	-95.112	29.509	-46.86	mean	-46.86	-47.20	600.0	9.75	NAVD88	8
293039095053201	-95.093	29.511	-48.54	mean	-48.54	-48.58	560.0	15.43	NAVD88	16
293040095481801	-95.805	29.511	-8.71	median	-8.71	-8.71	937.0	91.91	NAVD88	1
293132095283301	-95.476	29.526	-48.52	median	-48.52	-48.52	1320.0	72.49	NAVD88	1
293136095121001	-95.203	29.527	-52.13	median	-52.13	-52.13	560.0	28.89	NAVD88	1
293146095115901	-95.200	29.530	-38.56	median	-38.56	-38.56	545.0	29.73	NAVD88	1
293148095060801	-95.103	29.530	-60.80	mean	-60.80	-60.96	636.0	11.35	NAVD88	4
293156094515501	-94.866	29.532	-31.93	mean	-31.93	-33.97	683.0	0.00	NAVD88	8
293202095070301	-95.118	29.533	-50.07	mean	-50.07	-49.41	645.0	20.65	NAVD88	33
293207095061501	-95.104	29.535	-48.35	mean	-48.35	-49.02	664.0	18.37	NAVD88	6
293214095262501	-95.441	29.538	-14.70	median	-14.70	-14.70	402.0	69.07	NAVD88	1
293222095020301	-95.034	29.540	-68.86	mean	-68.86	-68.24	590.0	6.86	NAVD88	5
293223095010701	-95.019	29.540	-60.82	mean	-60.82	-61.62	563.0	11.71	NAVD88	10
293230095024701	-95.047	29.542	-52.72	mean	-52.72	-53.44	705.0	8.92	NAVD88	11
293237095454001	-95.761	29.544	-4.41	median	-4.41	-4.41	554.0	92.78	NAVD88	1
293243094521101	-94.870	29.546	-29.86	mean	-29.86	-29.37	600.0	0.00	NAVD88	5
293243095165201	-95.281	29.546	-52.48	median	-52.48	-52.48	830.0	47.71	NAVD88	1
293245095414801	-95.697	29.546	-21.34	median	-21.34	-21.34	840.0	81.17	NAVD88	1
293247095054601	-95.096	29.546	-52.33	mean	-52.33	-52.19	680.0	16.22	NAVD88	30
293247095054602	-95.096	29.547	-50.91	mean	-50.91	-50.66	680.0	15.57	NAVD88	39
293304095344901	-95.581	29.551	-30.56	median	-30.56	-30.56	448.0	66.12	NAVD88	1
293306095050801	-95.084	29.552	-54.68	mean	-54.68	-53.90	680.0	12.12	NAVD88	30
293306095054101	-95.096	29.552	-44.20	mean	-44.20	-44.31	770.0	19.65	NAVD88	79
293311095532201	-95.890	29.553	8.77	median	8.77	8.77	390.0	108.29	NAVD88	1
293312095071501	-95.121	29.554	-48.37	mean	-48.37	-48.20	660.0	20.16	NAVD88	25
293312095334601	-95.561	29.553	-51.99	median	-51.99	-51.99	1065.0	70.28	NAVD88	1
293315095063401	-95.110	29.554	-47.97	mean	-47.97	-47.45	657.0	17.79	NAVD88	36
293326095325001	-95.547	29.558	-47.31	median	-47.31	-47.31	1225.0	67.40	NAVD88	1
293328095301401	-95.504	29.558	-52.58	median	-52.58	-52.58	1000.0	73.40	NAVD88	1
293344095082301	-95.140	29.563	-49.10	mean	-49.10	-48.91	635.0	32.37	NAVD88	26
293348095070601	-95.119	29.564	-51.30	mean	-51.30	-51.16	1232.0	18.93	NAVD88	79
293348095070602	-95.119	29.564	-39.52	mean	-39.52	-39.42	392.0	18.93	NAVD88	79
293348095070603	-95.119	29.564	-50.10	mean	-50.10	-50.12	957.0	18.93	NAVD88	79
293349095070901	-95.119	29.564	-55.78	mean	-55.78	-56.01	1740.0	19.68	NAVD88	79
293352095011601	-95.021	29.565	-43.97	mean	-43.97	-43.62	1381.0	8.28	NAVD88	80
293352095011602	-95.021	29.565	-44.63	mean	-44.63	-44.04	1381.0	8.05	NAVD88	79
293352095011603	-95.021	29.565	-43.17	mean	-43.17	-43.38	1308.0	8.05	NAVD88	79
293352095011605	-95.021	29.565	-24.15	mean	-24.15	-24.18	300.0	8.05	NAVD88	79
293352095011606	-95.021	29.565	-47.18	mean	-47.18	-47.76	920.0	8.05	NAVD88	79
293353095011501	-95.021	29.565	-51.61	mean	-51.61	-52.09	543.0	9.03	NAVD88	75
293357095070801	-95.119	29.566	-53.09	mean	-53.09	-53.13	630.0	19.77	NAVD88	21
293400095072601	-95.124	29.567	-53.30	mean	-53.30	-53.81	635.0	23.80	NAVD88	34
293402095054401	-95.096	29.567	-50.05	mean	-50.05	-49.48	600.0	17.87	NAVD88	78
293408095055901	-95.100	29.569	-50.84	mean	-50.84	-50.48	627.0	19.54	NAVD88	74
293416095170701	-95.286	29.572	-45.80	mean	-45.80	-46.96	1300.0	46.07	NAVD88	11
293424095031001	-95.053	29.574	-50.48	mean	-50.48	-50.64	624.0	11.64	NAVD88	4
293424095330702	-95.552	29.573	-50.94	median	-50.94	-50.94	1320.0	67.65	NAVD88	2
293442095515801	-95.866	29.579	12.06	median	12.06	12.06	350.0	108.91	NAVD88	1
293442095515802	-95.866	29.579	12.06	median	12.06	12.06	350.0	108.91	NAVD88	1
293443095014601	-95.030	29.579	-53.19	mean	-53.19	-53.26	665.0	14.87	NAVD88	19
293446095033901	-95.061	29.580	-51.05	mean	-51.05	-50.69	660.0	15.15	NAVD88	37
293448095223201	-95.376	29.580	-54.20	median	-54.20	-54.20	572.0	53.17	NAVD88	1
293448095223202	-95.376	29.580	-35.60	median	-35.60	-35.60	578.0	53.17	NAVD88	1
293455095255603	-95.433	29.582	-29.18	median	-29.18	-29.18	379.0	60.87	NAVD88	1
293455095375701	-95.633	29.582	-23.24	median	-23.24	-23.24	463.0	70.03	NAVD88	1
293508095344101	-95.578	29.586	-51.50	median	-51.50	-51.50	1205.0	66.88	NAVD88	1
293516095021601	-95.038	29.588	-51.24	median	-51.24	-51.24	670.0	9.72	NAVD88	1
293525095364701	-95.613	29.591	-42.80	median	-42.80	-42.80	1105.0	64.93	NAVD88	1
293528095515701	-95.869	29.592	14.96	median	14.96	14.96	422.0	116.27	NAVD88	1
293542095333501	-95.560	29.595	-55.27	median	-55.27	-55.27	1092.0	77.70	NAVD88	1
293543095274901	-95.464	29.596	-70.52	median	-70.52	-70.52	1220.0	63.26	NAVD88	1
293543095380501	-95.635	29.596	-39.43	median	-39.43	-39.43	1070.0	70.81	NAVD88	1
293545095101101	-95.170	29.596	-52.16	mean	-52.16	-50.12	583.0	26.24	NAVD88	19
293545095413301	-95.690	29.596	-29.16	median	-29.16	-29.16	1058.0	74.94	NAVD88	1
293546095101501	-95.171	29.596	-54.96	mean	-54.96	-52.22	558.0	28.39	NAVD88	9
293547095211701	-95.355	29.597	-63.23	median	-63.23	-63.23	1020.0	51.02	NAVD88	1
293553095544801	-95.914	29.598	18.61	mean	18.61	18.37	435.0	112.60	NAVD88	4
293556095305501	-95.516	29.599	-57.99	median	-57.99	-57.99	1155.0	72.93	NAVD88	1
293558095365901	-95.617	29.600	-30.90	median	-30.90	-30.90	501.0	70.33	NAVD88	1
293600095275901	-95.467	29.600	-84.24	median	-84.24	-84.24	910.0	61.25	NAVD88	1
293604095554101	-95.928	29.601	19.83	mean	19.83	19.46	280.0	111.25	NAVD88	10
293606095315401	-95.532	29.602	-60.92	median	-60.76	-60.92	1190.0	77.22	NAVD88	3
293636095133801	-95.228	29.610	-76.20	mean	-76.20	-75.16	1210.0	37.49	NAVD88	9
293636095300401	-95.501	29.610	-54.60	median	-54.60	-54.60	1032.0	66.41	NAVD88	2
293638095164801	-95.280	29.611	-61.89	mean	-61.89	-61.58	1245.0	43.00	NAVD88	9
293638095334801	-95.564	29.611	-63.31	median	-63.31	-63.31	1433.0	77.78	NAVD88	1
293641095545001	-95.914	29.612	19.01	mean	19.01	19.05	438.0	114.91	NAVD88	11
293642095304101	-95.512	29.612	-25.20	median	-25.20	-25.20	509.0	68.71	NAVD88	1
293642095361901	-95.606	29.612	-34.64	median	-34.64	-34.64	550.0	72.25	NAVD88	1
293643095101901	-95.172	29.612	-52.98	mean	-52.98	-52.79	542.0	33.14	NAVD88	17
293644095045501	-95.082	29.613	-50.67	mean	-50.67	-50.56	618.0	13.50	NAVD88	38
293652095293601	-95.494	29.615	-78.97	median	-78.97	-78.97	1190.0	66.26	NAVD88	1
293653095284201	-95.479	29.615	-24.67	median	-24.67	-24.67	311.0	60.42	NAVD88	1
293704095440401	-95.735	29.618	-14.26	median	-14.26	-14.26	530.0	80.00	NAVD88	1
293709095024801	-95.047	29.619	-51.03	mean	-51.03	-51.40	650.0	10.05	NAVD88	37
293709095024802	-95.047	29.619	-54.16	mean	-54.16	-54.50	950.0	10.05	NAVD88	31
293712095114301	-95.196	29.620	-43.30	median	-43.30	-43.30	314.0	40.33	NAVD88	1
293717095240501	-95.402	29.622	-59.50	median	-59.50	-59.50	769.0	50.26	NAVD88	1
293717095380501	-95.638	29.622	-58.40	mean	-58.40	-59.81	1565.0	81.05	NAVD88	13
293717095380801	-95.636	29.622	-35.13	mean	-35.13	-35.05	726.0	78.94	NAVD88	15
293719095381601	-95.637	29.622	-33.41	mean	-33.41	-34.61	876.0	81.35	NAVD88	14
293720095381101	-95.634	29.622	-48.20	median	-48.20	-48.20	1025.0	75.02	NAVD88	2
293724095115901	-95.200	29.624	-63.21	mean	-63.21	-63.34	832.0	40.47	NAVD88	41
293725095282802	-95.475	29.624	-76.91	mean	-76.91	-78.51	1270.0	57.01	NAVD88	6
293729095311601	-95.521	29.625	-69.12	mean	-69.12	-68.60	1200.0	68.71	NAVD88	6
293732095044101	-95.078	29.626	-54.24	mean	-54.24	-54.70	587.0	7.81	NAVD88	24
293732095300601	-95.502	29.626	-71.06	mean	-71.06	-72.94	1200.0	66.00	NAVD88	6
293733095303701	-95.511	29.626	-69.48	mean	-69.48	-71.35	1200.0	68.74	NAVD88	6
293734095293201	-95.493	29.626	-79.70	median	-79.70	-79.70	1190.0	62.91	NAVD88	1
293734095293701	-95.494	29.626	-73.52	mean	-73.52	-75.79	1204.0	62.89	NAVD88	6
293734095464901	-95.781	29.626	6.87	median	6.87	6.87	272.0	87.16	NAVD88	1
293736095285301	-95.482	29.627	-75.42	mean	-75.42	-78.19	1190.0	58.42	NAVD88	5
293738095260501	-95.435	29.628	-71.96	mean	-71.96	-71.77	960.0	53.85	NAVD88	7
293738095260502	-95.435	29.628	-66.81	median	-67.25	-66.81	1375.0	53.85	NAVD88	3
293744095054701	-95.097	29.629	-48.59	median	-48.59	-48.59	430.0	15.27	NAVD88	1
293744095122201	-95.206	29.629	-75.63	mean	-75.63	-75.71	964.0	36.92	NAVD88	5
293744095122202	-95.206	29.629	-46.42	mean	-46.42	-46.45	379.0	36.92	NAVD88	13
293805095343601	-95.577	29.635	0.20	median	0.20	0.20	348.0	80.63	NAVD88	1
293812095380901	-95.636	29.637	-34.80	median	-34.80	-34.80	549.0	82.75	NAVD88	1
293813095395401	-95.665	29.637	-26.53	median	-26.53	-26.53	924.0	82.43	NAVD88	1
293815095344501	-95.579	29.638	-50.20	median	-50.20	-50.20	934.0	80.06	NAVD88	1
293816095305201	-95.515	29.638	-60.41	median	-60.41	-60.41	760.0	65.12	NAVD88	1
293829095443601	-95.744	29.642	-16.32	median	-16.32	-16.32	900.0	85.34	NAVD88	1
293831095270901	-95.453	29.642	-78.16	mean	-78.16	-77.94	1436.0	60.59	NAVD88	55
293840095242301	-95.407	29.645	-42.62	median	-42.62	-42.62	450.0	52.53	NAVD88	1
293847095270401	-95.451	29.647	-88.84	mean	-88.84	-88.68	1966.0	61.95	NAVD88	8
293849095270701	-95.452	29.647	-89.15	mean	-89.15	-89.60	1267.0	61.96	NAVD88	25
293849095270702	-95.452	29.647	-75.52	mean	-75.52	-75.34	1267.0	61.96	NAVD88	26
293853095243001	-95.409	29.648	-65.44	median	-65.44	-65.44	455.0	58.91	NAVD88	1
293854095270701	-95.452	29.649	-93.11	mean	-93.11	-93.12	1972.0	61.61	NAVD88	53
293854095332001	-95.556	29.649	-73.57	median	-73.57	-73.57	1142.0	73.69	NAVD88	1
293855095395501	-95.666	29.649	-62.12	median	-62.12	-62.12	1565.0	80.60	NAVD88	1
293858095270601	-95.452	29.650	-75.95	mean	-75.95	-75.74	1267.0	60.67	NAVD88	19
293903095270601	-95.452	29.651	-74.11	mean	-74.11	-74.40	1017.0	63.01	NAVD88	41
293906095171801	-95.289	29.652	-84.00	median	-89.94	-84.00	1870.0	42.17	NAVD88	4
