Well_ID	Longitude	Latitude	GWLm	method	mean	median	well_constructed_depth	altitude	vertical_datum	Counts
293720095381101	-95.634	29.622	-33.25	mean	-33.25	-32.42	1025.0	75.02	NAVD88	7
293729095440301	-95.734	29.617	-20.90	mean	-20.90	-20.47	1410.0	80.00	NAVD88	6
293730095443301	-95.743	29.625	-1.71	median	-1.99	-1.71	314.0	83.77	NAVD88	7
293732095300601	-95.502	29.626	-47.67	median	-52.76	-47.67	1200.0	66.00	NAVD88	7
293734095283801	-95.477	29.626	-51.47	median	-66.42	-51.47	1050.0	58.97	NAVD88	10
293734095293701	-95.494	29.626	-51.44	mean	-51.44	-48.91	1204.0	62.89	NAVD88	9
293734095303801	-95.511	29.626	-46.72	median	-52.66	-46.72	1040.0	68.65	NAVD88	8
293736095285301	-95.482	29.627	-52.16	median	-58.65	-52.16	1190.0	58.42	NAVD88	10
293736095365501	-95.617	29.629	-70.13	mean	-70.13	-67.82	1665.0	81.80	NAVD88	6
293736095482601	-95.807	29.627	-6.89	median	-6.89	-6.89	588.0	91.00	NAVD88	2
293740095410201	-95.684	29.628	-58.30	mean	-58.30	-57.64	1500.0	81.66	NAVD88	6
293810095370601	-95.619	29.637	-71.78	mean	-71.78	-69.87	1500.0	80.98	NAVD88	7
293812095380901	-95.636	29.637	-31.62	mean	-31.62	-31.53	549.0	82.75	NAVD88	7
293830095373201	-95.626	29.642	-40.85	mean	-40.85	-40.66	1775.0	83.52	NAVD88	7
293833095494501	-95.829	29.642	-3.33	median	-3.33	-3.33	620.0	110.00	NAVD88	2
293848095441601	-95.738	29.647	-18.45	mean	-18.45	-18.38	870.0	86.35	NAVD88	6
293909095012201	-95.023	29.653	-26.82	mean	-26.82	-26.29	578.0	14.58	NAVD88	7
293910095135601	-95.233	29.654	-36.26	mean	-36.26	-35.34	1170.0	30.10	NAVD88	5
293921095441601	-95.738	29.656	-26.50	mean	-26.50	-26.70	1370.0	86.67	NAVD88	7
293932095342201	-95.573	29.659	-44.28	median	-49.03	-44.28	717.0	79.46	NAVD88	11
293933095342101	-95.573	29.659	-74.13	median	-81.18	-74.13	1758.0	77.59	NAVD88	11
293934095342201	-95.573	29.660	-45.18	median	-52.69	-45.18	1030.0	77.39	NAVD88	10
293938095351001	-95.586	29.661	-45.37	median	-48.74	-45.37	1102.0	79.70	NAVD88	7
293941095135001	-95.231	29.662	-37.35	mean	-37.35	-37.16	1212.0	28.34	NAVD88	6
293942095124901	-95.213	29.661	-41.47	mean	-41.47	-41.09	930.0	31.36	NAVD88	6
293942095283101	-95.474	29.662	-53.83	median	-61.98	-53.83	1735.0	58.12	NAVD88	10
293949095024301	-95.046	29.664	-28.03	mean	-28.03	-27.99	585.0	19.54	NAVD88	7
293956095120801	-95.203	29.666	-39.95	mean	-39.95	-40.06	1380.0	30.94	NAVD88	5
293959095380401	-95.635	29.667	-36.89	mean	-36.89	-35.55	902.0	87.30	NAVD88	7
294002095351001	-95.588	29.667	-45.56	median	-52.40	-45.56	1038.0	81.54	NAVD88	10
294004095404901	-95.680	29.668	-66.24	mean	-66.24	-66.32	1470.0	93.65	NAVD88	5
294010095350501	-95.584	29.666	-45.07	median	-55.46	-45.07	1012.0	81.25	NAVD88	10
294020095582001	-95.972	29.672	-15.44	median	-12.65	-15.44	1095.0	111.00	NAVD88	7
294029095354301	-95.596	29.675	-44.74	median	-50.35	-44.74	1195.0	82.68	NAVD88	10
294031095554201	-95.929	29.676	12.60	mean	12.60	12.50	450.0	105.01	NAVD88	7
294044095301001	-95.503	29.679	-53.57	median	-71.80	-53.57	1770.0	57.15	NAVD88	10
294047095345601	-95.582	29.680	-44.73	median	-48.19	-44.73	960.0	80.24	NAVD88	10
294050095355501	-95.599	29.681	-39.16	mean	-39.16	-40.40	872.0	80.78	NAVD88	7
294106095171201	-95.287	29.685	-44.29	mean	-44.29	-44.14	876.0	33.70	NAVD88	7
294112095462501	-95.774	29.687	-48.88	mean	-48.88	-48.75	1200.0	108.02	NAVD88	7
294113095361701	-95.605	29.687	-76.26	median	-80.15	-76.26	1667.0	80.98	NAVD88	10
294113095361702	-95.605	29.687	-42.43	median	-47.95	-42.43	995.0	80.98	NAVD88	9
294113095482401	-95.807	29.687	1.58	median	2.32	1.58	510.0	121.00	NAVD88	5
294119095335601	-95.564	29.692	-91.40	median	-92.74	-91.40	1475.0	71.16	NAVD88	3
294127095342502	-95.574	29.691	-71.36	mean	-71.36	-71.39	1450.0	71.22	NAVD88	7
294131095360701	-95.602	29.692	-39.83	mean	-39.83	-39.96	1650.0	80.50	NAVD88	7
294134095470301	-95.784	29.693	-51.95	mean	-51.95	-53.10	1265.0	113.93	NAVD88	7
294140095425701	-95.716	29.694	-20.20	mean	-20.20	-20.38	727.0	92.44	NAVD88	7
294142095515301	-95.865	29.695	3.71	median	3.83	3.71	494.0	136.65	NAVD88	7
294144095351002	-95.587	29.696	-44.25	median	-52.14	-44.25	1445.0	73.41	NAVD88	10
294144095410001	-95.684	29.696	-27.97	median	-29.31	-27.97	878.0	92.68	NAVD88	7
294147095344303	-95.579	29.696	-45.72	median	-54.02	-45.72	1407.0	71.37	NAVD88	10
294149095363002	-95.608	29.696	-42.01	mean	-42.01	-40.66	1550.0	81.62	NAVD88	7
294158095024701	-95.047	29.700	-27.71	mean	-27.71	-27.94	591.0	25.09	NAVD88	6
294201095355601	-95.599	29.701	-42.91	median	-46.74	-42.91	1621.0	78.33	NAVD88	8
294206095162601	-95.274	29.702	-44.10	mean	-44.10	-44.03	995.0	31.09	NAVD88	74
294209095494701	-95.830	29.702	-54.12	mean	-54.12	-54.45	1268.0	130.55	NAVD88	7
294211095370901	-95.619	29.703	-36.33	mean	-36.33	-36.41	1320.0	80.92	NAVD88	4
294213095322001	-95.539	29.704	-42.08	median	-42.08	-42.08	1510.0	67.89	NAVD88	2
294215095301502	-95.504	29.704	-69.17	median	-76.61	-69.17	1550.0	64.25	NAVD88	11
294216095301601	-95.505	29.705	-50.46	median	-52.54	-50.46	972.0	63.81	NAVD88	11
294219095470501	-95.787	29.708	-45.87	median	-44.22	-45.87	1090.0	112.17	NAVD88	6
294219095583601	-95.977	29.706	22.39	mean	22.39	22.45	378.0	116.69	NAVD88	7
294237095093202	-95.159	29.711	-30.19	mean	-30.19	-29.04	390.0	27.78	NAVD88	19
294237095093205	-95.159	29.711	-40.44	mean	-40.44	-40.30	1328.0	27.78	NAVD88	17
294237095093206	-95.159	29.711	-40.29	mean	-40.29	-39.72	936.0	27.78	NAVD88	20
294237095093207	-95.159	29.711	-38.80	mean	-38.80	-38.46	1817.0	27.78	NAVD88	19
294237095093208	-95.159	29.711	-39.78	mean	-39.78	-39.75	730.0	27.78	NAVD88	19
294237095342301	-95.573	29.711	-47.42	median	-58.18	-47.42	1080.0	73.40	NAVD88	11
294243095371201	-95.620	29.712	-32.52	median	-32.52	-32.52	1370.0	80.61	NAVD88	2
294246095454201	-95.762	29.713	-67.92	median	-70.97	-67.92	1240.0	102.83	NAVD88	7
294252095362101	-95.606	29.715	-46.31	median	-56.36	-46.31	1610.0	77.67	NAVD88	12
294301095341801	-95.572	29.717	-76.77	median	-82.04	-76.77	1610.0	75.86	NAVD88	9
294302095411801	-95.688	29.718	-16.22	median	-16.22	-16.22	640.0	92.43	NAVD88	2
294305095511301	-95.854	29.718	-61.97	median	-57.97	-61.97	1124.0	135.59	NAVD88	7
294306095371801	-95.622	29.719	-76.62	mean	-76.62	-76.28	1305.0	77.20	NAVD88	7
294313095365101	-95.614	29.721	-42.77	median	-43.15	-42.77	1122.0	77.60	NAVD88	8
294317095313001	-95.524	29.722	-56.31	median	-58.02	-56.31	1612.0	68.02	NAVD88	11
294319095305901	-95.517	29.722	-45.38	median	-53.73	-45.38	1469.0	66.58	NAVD88	9
294322095041701	-95.072	29.723	-29.23	mean	-29.23	-29.23	542.0	26.48	NAVD88	5
294322095445001	-95.747	29.723	-64.56	mean	-64.56	-65.42	1345.0	102.00	NAVD88	7
294325095550801	-95.919	29.724	-43.28	median	-43.28	-43.28	1158.0	149.00	NAVD88	2
294326095293002	-95.492	29.724	-53.85	mean	-53.85	-53.53	1397.0	64.21	NAVD88	7
294326095492301	-95.823	29.724	-54.67	mean	-54.67	-55.16	1094.0	128.04	NAVD88	7
294326095550701	-95.919	29.724	14.20	median	14.20	14.20	340.0	149.00	NAVD88	2
294327095445201	-95.748	29.724	21.01	mean	21.01	21.02	2000.0	100.00	NAVD88	61
294328095290402	-95.485	29.725	-56.47	median	-62.64	-56.47	1518.0	61.57	NAVD88	12
294329095284602	-95.480	29.725	-55.87	median	-66.97	-55.87	1505.0	59.50	NAVD88	9
294329095284603	-95.480	29.725	-41.83	median	-46.10	-41.83	646.0	59.50	NAVD88	10
294333095275602	-95.466	29.726	-53.99	median	-59.33	-53.99	1510.0	57.62	NAVD88	8
294334095032901	-95.058	29.727	-27.84	mean	-27.84	-28.15	510.0	11.99	NAVD88	4
294338095270401	-95.451	29.727	-48.05	median	-52.34	-48.05	1051.0	55.93	NAVD88	12
294338095270403	-95.451	29.727	-62.80	mean	-62.80	-63.09	1943.0	55.93	NAVD88	75
294338095270404	-95.451	29.727	-63.84	mean	-63.84	-64.58	1433.0	55.93	NAVD88	19
294338095270405	-95.451	29.727	-30.96	mean	-30.96	-30.99	253.0	55.93	NAVD88	19
294338095270406	-95.451	29.727	-49.87	mean	-49.87	-50.75	627.0	55.93	NAVD88	18
294340095311103	-95.520	29.728	-57.30	median	-62.63	-57.30	1432.0	68.07	NAVD88	8
294342095034601	-95.063	29.729	-29.43	mean	-29.43	-28.98	560.0	21.93	NAVD88	5
294348095270401	-95.451	29.730	-65.28	median	-75.23	-65.28	1965.0	56.16	NAVD88	10
294348095303702	-95.511	29.728	-58.92	mean	-58.92	-58.84	1335.0	64.81	NAVD88	8
294352095385501	-95.649	29.731	-56.67	median	-58.64	-56.67	1420.0	89.19	NAVD88	10
294356095391501	-95.654	29.733	-30.00	median	-35.04	-30.00	800.0	91.71	NAVD88	7
294403095141801	-95.239	29.734	-43.01	mean	-43.01	-42.32	1201.0	27.36	NAVD88	7
294403095460101	-95.767	29.734	-65.78	mean	-65.78	-66.87	1268.0	112.41	NAVD88	7
294408095483001	-95.805	29.744	-74.43	mean	-74.43	-75.75	1256.0	117.30	NAVD88	6
294414095364202	-95.612	29.738	-83.04	median	-89.09	-83.04	1322.0	79.77	NAVD88	12
294415095165301	-95.282	29.738	-42.02	median	-42.02	-42.02	900.0	15.02	NAVD88	2
294433095044701	-95.080	29.743	-13.21	median	-13.21	-13.21	256.0	18.40	NAVD88	2
294442095450801	-95.752	29.745	-74.44	median	-75.07	-74.44	1180.0	110.10	NAVD88	5
294445095141101	-95.237	29.746	-41.95	mean	-41.95	-41.46	1350.0	27.39	NAVD88	7
294452095354501	-95.596	29.748	-77.75	median	-85.31	-77.75	1450.0	78.37	NAVD88	11
294456095341101	-95.570	29.749	-57.84	median	-63.92	-57.84	1345.0	73.49	NAVD88	8
294458095044601	-95.080	29.750	-23.63	mean	-23.63	-23.38	521.0	21.80	NAVD88	5
294500095073401	-95.127	29.751	-41.53	mean	-41.53	-41.98	1230.0	23.38	NAVD88	7
294504094553601	-94.925	29.751	-19.67	median	-19.67	-19.67	402.0	17.96	NAVD88	2
294511095512901	-95.858	29.753	-65.59	mean	-65.59	-69.52	1050.0	143.83	NAVD88	7
294511095513001	-95.858	29.753	1.93	median	1.88	1.93	460.0	143.48	NAVD88	7
294514095521301	-95.870	29.754	-63.27	mean	-63.27	-67.41	938.0	145.88	NAVD88	7
294519095383201	-95.634	29.766	-55.16	median	-65.99	-55.16	1316.0	86.08	NAVD88	9
294521094545901	-94.916	29.756	-19.34	median	-19.42	-19.34	409.0	16.13	NAVD88	3
294523094544401	-94.912	29.756	-19.01	median	-19.07	-19.01	403.0	17.94	NAVD88	3
294527095014901	-95.031	29.758	-25.50	mean	-25.50	-25.37	512.0	24.12	NAVD88	19
294527095014905	-95.031	29.758	-23.36	mean	-23.36	-23.05	324.0	24.12	NAVD88	21
294527095014910	-95.031	29.758	-25.21	mean	-25.21	-25.32	431.0	23.87	NAVD88	76
294527095014911	-95.031	29.758	-24.90	mean	-24.90	-24.54	1475.0	23.87	NAVD88	77
294527095014912	-95.031	29.758	-33.71	mean	-33.71	-33.16	1365.0	24.12	NAVD88	21
294528095562501	-95.940	29.758	-26.48	median	-23.42	-26.48	918.0	152.00	NAVD88	7
294529095371801	-95.622	29.758	-57.89	mean	-57.89	-58.53	1220.0	85.36	NAVD88	6
294538095344601	-95.579	29.761	-28.64	mean	-28.64	-28.54	467.0	74.39	NAVD88	6
294548095372801	-95.625	29.764	-42.01	median	-54.30	-42.01	1190.0	85.90	NAVD88	11
294548095481401	-95.805	29.762	-42.03	mean	-42.03	-42.08	1022.0	129.05	NAVD88	7
294601095041901	-95.074	29.767	-23.96	mean	-23.96	-23.55	462.0	24.30	NAVD88	7
294602095092403	-95.157	29.767	-25.51	median	-25.46	-25.51	210.0	24.21	NAVD88	3
294602095092405	-95.157	29.767	-26.95	mean	-26.95	-26.53	310.0	24.21	NAVD88	5
294606095383901	-95.644	29.769	-21.94	median	-21.94	-21.94	400.0	82.12	NAVD88	1
294607095492201	-95.822	29.769	-33.38	mean	-33.38	-31.41	664.0	131.55	NAVD88	4
294619095142701	-95.242	29.773	-45.16	mean	-45.16	-44.94	1007.0	29.41	NAVD88	7
