Well_ID	Longitude	Latitude	GWLm	method	mean	median	well_constructed_depth	altitude	vertical_datum	Counts
292841094584901	-94.984	29.481	-18.51	mean	-18.51	-18.48	660.0	10.71	NAVD88	9
292848094590001	-94.981	29.478	-19.20	mean	-19.20	-18.51	651.0	10.42	NAVD88	11
292859095380501	-95.635	29.483	-17.39	median	-19.48	-17.39	853.0	67.91	NAVD88	4
292900094585501	-94.983	29.483	-19.91	mean	-19.91	-20.16	664.0	12.66	NAVD88	10
292903095375501	-95.632	29.484	-20.05	median	-20.05	-20.05	702.0	72.84	NAVD88	2
292913094584301	-94.979	29.487	-19.80	mean	-19.80	-19.79	666.0	11.49	NAVD88	11
292918095235901	-95.400	29.489	-42.60	median	-42.60	-42.60	1047.0	55.00	NAVD88	1
292923095091601	-95.155	29.490	-27.81	mean	-27.81	-27.33	730.0	27.72	NAVD88	12
292927095195801	-95.333	29.491	-14.33	median	-15.18	-14.33	480.0	55.98	NAVD88	12
292935094583301	-94.978	29.492	-19.67	mean	-19.67	-18.88	670.0	11.47	NAVD88	10
292936096012701	-96.024	29.494	21.56	median	21.56	21.56	324.0	111.42	NAVD88	2
292941094563001	-94.942	29.495	-14.07	mean	-14.07	-13.97	670.0	9.81	NAVD88	12
292944095550101	-95.917	29.496	2.75	median	2.49	2.75	975.0	108.40	NAVD88	12
292951095335201	-95.565	29.498	-8.62	median	-9.36	-8.62	375.0	59.80	NAVD88	10
292953095460301	-95.768	29.498	-14.26	mean	-14.26	-13.83	1097.0	80.75	NAVD88	10
293000095171201	-95.256	29.550	-33.34	mean	-33.34	-33.41	620.0	44.70	NAVD88	12
293001095274601	-95.463	29.501	-9.11	median	-10.02	-9.11	524.0	63.21	NAVD88	10
293005095151801	-95.255	29.515	-20.71	mean	-20.71	-20.05	591.0	40.74	NAVD88	12
293006095492501	-95.824	29.502	-16.94	median	-18.62	-16.94	1402.0	93.17	NAVD88	12
293007096002001	-96.006	29.502	18.42	mean	18.42	18.45	270.0	111.49	NAVD88	8
293043095053301	-95.093	29.512	-28.06	mean	-28.06	-27.98	710.0	15.54	NAVD88	13
293107095280001	-95.467	29.519	-41.51	mean	-41.51	-40.99	1398.0	67.17	NAVD88	12
293113095220001	-95.370	29.521	-21.18	mean	-21.18	-20.84	370.0	62.37	NAVD88	12
293114096001001	-96.003	29.521	18.41	mean	18.41	18.42	304.0	114.97	NAVD88	7
293132095283301	-95.476	29.526	-39.91	mean	-39.91	-39.53	1320.0	72.49	NAVD88	11
293140095325001	-95.547	29.528	-39.45	mean	-39.45	-39.00	1300.0	54.29	NAVD88	12
293142095545501	-95.916	29.528	12.93	median	12.93	12.93	344.0	110.00	NAVD88	2
293156094515501	-94.866	29.532	-15.68	mean	-15.68	-15.62	683.0	0.00	NAVD88	6
293202095070301	-95.118	29.533	-29.99	mean	-29.99	-29.98	645.0	20.65	NAVD88	12
293219095485701	-95.816	29.539	-18.69	median	-18.08	-18.69	1313.0	99.48	NAVD88	11
293222095020301	-95.034	29.540	-27.20	mean	-27.20	-26.98	590.0	6.86	NAVD88	10
293226095471601	-95.788	29.541	-27.82	mean	-27.82	-26.83	1580.0	94.17	NAVD88	11
293235095251402	-95.421	29.543	-24.45	median	-24.45	-24.45	391.0	65.00	NAVD88	2
293237095504801	-95.847	29.544	-19.89	median	-22.05	-19.89	1178.0	102.96	NAVD88	11
293243095165201	-95.281	29.546	-36.95	mean	-36.95	-36.98	830.0	47.71	NAVD88	11
293245095414801	-95.697	29.546	-17.79	mean	-17.79	-17.65	840.0	81.17	NAVD88	12
293246095072501	-95.125	29.547	-25.19	mean	-25.19	-24.15	694.0	21.14	NAVD88	12
293247095054601	-95.096	29.546	-30.04	mean	-30.04	-29.66	680.0	16.22	NAVD88	12
293253095141001	-95.236	29.548	-31.86	mean	-31.86	-32.84	617.0	37.85	NAVD88	11
293306095050801	-95.084	29.552	-28.00	mean	-28.00	-27.83	680.0	12.12	NAVD88	12
293306095054101	-95.096	29.552	-27.17	mean	-27.17	-26.97	770.0	19.65	NAVD88	110
293312095334601	-95.561	29.553	-38.16	mean	-38.16	-38.06	1065.0	70.28	NAVD88	10
293314095474702	-95.796	29.553	-25.86	mean	-25.86	-25.73	1604.0	101.33	NAVD88	12
293321095311401	-95.521	29.556	-38.11	mean	-38.11	-38.18	1100.0	74.19	NAVD88	11
293332095411301	-95.687	29.559	-56.17	mean	-56.17	-53.39	1942.0	70.47	NAVD88	11
293338095451901	-95.756	29.561	6.15	mean	6.15	6.29	500.0	92.31	NAVD88	5
293340095400501	-95.667	29.561	-56.31	mean	-56.31	-56.36	1964.0	70.65	NAVD88	10
293342095333601	-95.560	29.561	-37.87	mean	-37.87	-38.37	1074.0	70.18	NAVD88	11
293344095082301	-95.140	29.563	-29.48	mean	-29.48	-29.64	635.0	32.37	NAVD88	11
293348095070601	-95.119	29.564	-6.47	median	-14.06	-6.47	1232.0	18.93	NAVD88	18
293348095070602	-95.119	29.564	-22.58	mean	-22.58	-22.21	392.0	18.93	NAVD88	30
293348095070603	-95.119	29.564	-31.06	mean	-31.06	-30.94	957.0	18.93	NAVD88	35
293349095070901	-95.119	29.564	-28.10	median	-27.74	-28.10	1740.0	19.68	NAVD88	49
293352095011601	-95.021	29.565	-27.22	mean	-27.22	-27.07	1381.0	8.28	NAVD88	134
293352095011602	-95.021	29.565	-27.30	mean	-27.30	-27.09	1381.0	8.05	NAVD88	37
293352095011603	-95.021	29.565	-26.62	mean	-26.62	-26.57	1308.0	8.05	NAVD88	26
293352095011605	-95.021	29.565	-17.41	mean	-17.41	-17.33	300.0	8.05	NAVD88	39
293352095011606	-95.021	29.565	-26.97	mean	-26.97	-26.86	920.0	8.05	NAVD88	39
293356095405901	-95.683	29.566	-52.71	mean	-52.71	-51.70	1784.0	72.65	NAVD88	11
293357095070801	-95.119	29.566	-30.60	mean	-30.60	-29.42	630.0	19.77	NAVD88	12
293401095054301	-95.095	29.567	-29.10	mean	-29.10	-28.86	629.0	16.23	NAVD88	12
293401095293002	-95.492	29.401	-18.15	median	-17.24	-18.15	537.0	60.09	NAVD88	12
293424095330701	-95.552	29.574	-40.55	mean	-40.55	-40.89	1200.0	65.75	NAVD88	11
293424095330702	-95.552	29.573	-42.22	mean	-42.22	-41.85	1320.0	67.65	NAVD88	11
293431095341801	-95.575	29.581	-39.81	mean	-39.81	-40.38	1188.0	68.63	NAVD88	11
293434095311501	-95.521	29.576	-38.92	mean	-38.92	-39.00	1308.0	76.21	NAVD88	10
293446095033901	-95.061	29.580	-27.67	mean	-27.67	-27.52	660.0	15.15	NAVD88	12
293453095283501	-95.477	29.582	-42.50	mean	-42.50	-41.93	565.0	68.44	NAVD88	10
293455095375701	-95.633	29.582	-19.06	median	-18.49	-19.06	463.0	70.03	NAVD88	10
293458095454301	-95.762	29.583	-0.77	median	-0.42	-0.77	518.0	90.75	NAVD88	12
293458095454501	-95.763	29.583	-0.05	median	0.23	-0.05	431.0	90.13	NAVD88	12
293506095481101	-95.803	29.585	8.26	mean	8.26	8.08	305.0	88.36	NAVD88	7
293512095330301	-95.551	29.587	-41.07	mean	-41.07	-41.49	1110.0	71.48	NAVD88	11
293523095483701	-95.810	29.590	-5.05	median	-5.61	-5.05	659.0	90.07	NAVD88	11
293523095483702	-95.810	29.590	2.20	median	1.72	2.20	460.0	90.08	NAVD88	11
293527095271501	-95.454	29.591	-45.69	mean	-45.69	-45.11	1050.0	61.46	NAVD88	12
293528095515701	-95.869	29.592	16.07	mean	16.07	16.27	422.0	116.27	NAVD88	5
293539095054201	-95.098	29.593	-28.90	mean	-28.90	-28.67	610.0	17.28	NAVD88	12
293543095274901	-95.464	29.596	-49.11	median	-59.32	-49.11	1220.0	63.26	NAVD88	20
293545095413301	-95.690	29.596	-26.16	mean	-26.16	-27.23	1058.0	74.94	NAVD88	7
293546095374901	-95.631	29.596	-54.32	mean	-54.32	-54.91	1724.0	71.26	NAVD88	11
293606095555301	-95.932	29.602	19.19	median	19.19	19.19	292.0	111.36	NAVD88	2
293610095225601	-95.382	29.603	-29.65	mean	-29.65	-29.71	315.0	53.00	NAVD88	4
293628095312801	-95.524	29.607	-44.35	mean	-44.35	-44.86	1256.0	72.32	NAVD88	11
293637095224801	-95.380	29.610	-46.51	mean	-46.51	-47.21	838.0	56.00	NAVD88	5
293641095545001	-95.914	29.612	17.26	median	17.26	17.26	438.0	114.91	NAVD88	1
293648095394601	-95.663	29.614	-11.76	median	-11.76	-11.76	407.0	76.31	NAVD88	1
293717095380501	-95.638	29.622	-31.41	median	-31.41	-31.41	1565.0	81.05	NAVD88	2
293720095293501	-95.493	29.622	-47.43	median	-52.29	-47.43	1025.0	61.00	NAVD88	9
293720095381101	-95.634	29.622	-32.92	mean	-32.92	-32.37	1025.0	75.02	NAVD88	11
293729095440301	-95.734	29.617	-20.37	mean	-20.37	-20.06	1410.0	80.00	NAVD88	10
293730095443301	-95.743	29.625	-1.39	median	-1.58	-1.39	314.0	83.77	NAVD88	11
293732095300601	-95.502	29.626	-49.27	median	-55.33	-49.27	1200.0	66.00	NAVD88	15
293734095283801	-95.477	29.626	-51.47	median	-66.02	-51.47	1050.0	58.97	NAVD88	18
293734095293701	-95.494	29.626	-49.65	median	-53.75	-49.65	1204.0	62.89	NAVD88	18
293734095303801	-95.511	29.626	-49.72	median	-62.27	-49.72	1040.0	68.65	NAVD88	16
293736095285301	-95.482	29.627	-51.66	median	-55.93	-51.66	1190.0	58.42	NAVD88	19
293736095365501	-95.617	29.629	-68.24	mean	-68.24	-67.34	1665.0	81.80	NAVD88	10
293736095482601	-95.807	29.627	-6.89	median	-6.89	-6.89	588.0	91.00	NAVD88	2
293740095410201	-95.684	29.628	-56.68	mean	-56.68	-55.95	1500.0	81.66	NAVD88	11
293810095370601	-95.619	29.637	-69.69	mean	-69.69	-69.27	1500.0	80.98	NAVD88	11
293812095380901	-95.636	29.637	-31.16	mean	-31.16	-30.59	549.0	82.75	NAVD88	11
293830095373201	-95.626	29.642	-39.55	mean	-39.55	-38.41	1775.0	83.52	NAVD88	11
293833095494501	-95.829	29.642	-3.33	median	-3.33	-3.33	620.0	110.00	NAVD88	2
293848095441601	-95.738	29.647	-18.47	mean	-18.47	-18.23	870.0	86.35	NAVD88	10
293909095012201	-95.023	29.653	-26.66	mean	-26.66	-26.29	578.0	14.58	NAVD88	11
293910095135601	-95.233	29.654	-36.01	mean	-36.01	-35.34	1170.0	30.10	NAVD88	9
293921095441601	-95.738	29.656	-29.17	mean	-29.17	-29.16	1370.0	86.67	NAVD88	11
293932095342201	-95.573	29.659	-43.81	median	-49.55	-43.81	717.0	79.46	NAVD88	20
293933095342101	-95.573	29.659	-74.13	median	-79.14	-74.13	1758.0	77.59	NAVD88	19
293934095342201	-95.573	29.660	-45.78	median	-52.26	-45.78	1030.0	77.39	NAVD88	20
293938095351001	-95.586	29.661	-45.37	median	-49.68	-45.37	1102.0	79.70	NAVD88	13
293941095135001	-95.231	29.662	-37.42	mean	-37.42	-36.87	1212.0	28.34	NAVD88	11
293942095124901	-95.213	29.661	-40.30	mean	-40.30	-38.99	930.0	31.36	NAVD88	11
293942095283101	-95.474	29.662	-50.58	median	-60.94	-50.58	1735.0	58.12	NAVD88	17
293949095024301	-95.046	29.664	-27.90	mean	-27.90	-27.57	585.0	19.54	NAVD88	11
293956095120801	-95.203	29.666	-39.65	mean	-39.65	-39.80	1380.0	30.94	NAVD88	9
293959095380401	-95.635	29.667	-36.18	mean	-36.18	-35.31	902.0	87.30	NAVD88	11
294002095351001	-95.588	29.667	-45.10	median	-50.70	-45.10	1038.0	81.54	NAVD88	17
294004095404901	-95.680	29.668	-62.94	mean	-62.94	-62.40	1470.0	93.65	NAVD88	10
294010095350501	-95.584	29.666	-45.93	median	-52.20	-45.93	1012.0	81.25	NAVD88	19
294020095582001	-95.972	29.672	-15.44	median	-12.65	-15.44	1095.0	111.00	NAVD88	7
294029095354301	-95.596	29.675	-45.21	median	-50.08	-45.21	1195.0	82.68	NAVD88	16
294031095554201	-95.929	29.676	13.33	mean	13.33	13.39	450.0	105.01	NAVD88	12
294044095280502	-95.468	29.679	-50.96	median	-54.05	-50.96	1492.0	51.64	NAVD88	7
294044095301001	-95.503	29.679	-53.59	median	-71.83	-53.59	1770.0	57.15	NAVD88	20
294047095345601	-95.582	29.680	-45.24	median	-49.13	-45.24	960.0	80.24	NAVD88	18
294050095355501	-95.599	29.681	-39.66	mean	-39.66	-40.54	872.0	80.78	NAVD88	12
294106095171201	-95.287	29.685	-43.72	mean	-43.72	-43.11	876.0	33.70	NAVD88	11
294112095462501	-95.774	29.687	-46.50	mean	-46.50	-47.57	1200.0	108.02	NAVD88	11
294113095361701	-95.605	29.687	-75.01	median	-79.81	-75.01	1667.0	80.98	NAVD88	19
294113095361702	-95.605	29.687	-44.45	median	-51.38	-44.45	995.0	80.98	NAVD88	18
294113095482401	-95.807	29.687	1.58	median	2.32	1.58	510.0	121.00	NAVD88	5
294119095335601	-95.564	29.692	-79.62	median	-85.75	-79.62	1475.0	71.16	NAVD88	11
294127095342502	-95.574	29.691	-69.06	mean	-69.06	-70.31	1450.0	71.22	NAVD88	12
294131095360701	-95.602	29.692	-43.24	median	-49.15	-43.24	1650.0	80.50	NAVD88	16
294134095470301	-95.784	29.693	-49.54	mean	-49.54	-49.38	1265.0	113.93	NAVD88	11
294140095425701	-95.716	29.694	-19.71	mean	-19.71	-19.59	727.0	92.44	NAVD88	12
294142095515301	-95.865	29.695	4.77	median	4.37	4.77	494.0	136.65	NAVD88	12
294144095351002	-95.587	29.696	-45.41	median	-54.64	-45.41	1445.0	73.41	NAVD88	20
294144095410001	-95.684	29.696	-27.80	mean	-27.80	-26.25	878.0	92.68	NAVD88	11
294145095371201	-95.620	29.696	-41.68	mean	-41.68	-41.78	1394.0	81.90	NAVD88	5
294147095344303	-95.579	29.696	-46.57	median	-55.24	-46.57	1407.0	71.37	NAVD88	19
294149095363002	-95.608	29.696	-47.77	median	-64.58	-47.77	1550.0	81.62	NAVD88	17
294158095024701	-95.047	29.700	-27.36	mean	-27.36	-27.21	591.0	25.09	NAVD88	11
294201095355601	-95.599	29.701	-44.32	median	-47.11	-44.32	1621.0	78.33	NAVD88	14
294206095162601	-95.274	29.702	-43.51	mean	-43.51	-42.89	995.0	31.09	NAVD88	130
294209095494701	-95.830	29.702	-46.82	median	-49.67	-46.82	1268.0	130.55	NAVD88	12
294211095370901	-95.619	29.703	-37.60	mean	-37.60	-37.81	1320.0	80.92	NAVD88	9
294213095322001	-95.539	29.704	-48.03	median	-49.92	-48.03	1510.0	67.89	NAVD88	9
294215095301502	-95.504	29.704	-67.95	median	-75.36	-67.95	1550.0	64.25	NAVD88	20
294216095301601	-95.505	29.705	-49.39	median	-53.02	-49.39	972.0	63.81	NAVD88	19
294219095470501	-95.787	29.708	-43.83	median	-43.28	-43.83	1090.0	112.17	NAVD88	11
294219095583601	-95.977	29.706	22.30	mean	22.30	22.54	378.0	116.69	NAVD88	12
294237095093202	-95.159	29.711	-29.55	mean	-29.55	-28.91	390.0	27.78	NAVD88	36
294237095093205	-95.159	29.711	-39.82	mean	-39.82	-39.54	1328.0	27.78	NAVD88	34
294237095093206	-95.159	29.711	-39.70	mean	-39.70	-39.71	936.0	27.78	NAVD88	37
294237095093207	-95.159	29.711	-38.75	mean	-38.75	-38.49	1817.0	27.78	NAVD88	36
294237095093208	-95.159	29.711	-39.43	mean	-39.43	-39.08	730.0	27.78	NAVD88	36
294237095342301	-95.573	29.711	-48.97	median	-57.92	-48.97	1080.0	73.40	NAVD88	20
294243095371201	-95.620	29.712	-38.49	mean	-38.49	-38.15	1370.0	80.61	NAVD88	7
294246095454201	-95.762	29.713	-62.28	median	-65.87	-62.28	1240.0	102.83	NAVD88	12
294252095362101	-95.606	29.715	-54.33	median	-60.34	-54.33	1610.0	77.67	NAVD88	20
294301095341801	-95.572	29.717	-75.75	median	-79.82	-75.75	1610.0	75.86	NAVD88	18
294302095411801	-95.688	29.718	-16.14	mean	-16.14	-16.22	640.0	92.43	NAVD88	6
294305095511301	-95.854	29.718	-47.99	median	-50.45	-47.99	1124.0	135.59	NAVD88	12
294306095371801	-95.622	29.719	-73.34	mean	-73.34	-71.52	1305.0	77.20	NAVD88	12
294311095071401	-95.121	29.720	-38.84	median	-38.84	-38.84	855.0	20.70	NAVD88	2
294313095365101	-95.614	29.721	-41.80	median	-45.21	-41.80	1122.0	77.60	NAVD88	15
294317095313001	-95.524	29.722	-57.34	median	-62.24	-57.34	1612.0	68.02	NAVD88	21
294319095305901	-95.517	29.722	-48.20	median	-57.94	-48.20	1469.0	66.58	NAVD88	18
294322095041701	-95.072	29.723	-28.09	mean	-28.09	-27.28	542.0	26.48	NAVD88	10
294322095445001	-95.747	29.723	-64.56	mean	-64.56	-65.42	1345.0	102.00	NAVD88	7
294323095300102	-95.501	29.723	-48.98	median	-48.98	-48.98	1184.0	65.03	NAVD88	2
294325095550801	-95.919	29.724	-43.28	median	-43.28	-43.28	1158.0	149.00	NAVD88	2
294326095293002	-95.492	29.724	-56.32	median	-67.67	-56.32	1397.0	64.21	NAVD88	17
294326095492301	-95.823	29.724	-45.55	median	-49.84	-45.55	1094.0	128.04	NAVD88	12
294326095550701	-95.919	29.724	14.20	median	14.20	14.20	340.0	149.00	NAVD88	2
294327095445201	-95.748	29.724	21.44	mean	21.44	21.55	2000.0	100.00	NAVD88	83
294328095290402	-95.485	29.725	-58.16	median	-63.63	-58.16	1518.0	61.57	NAVD88	21
294329095284602	-95.480	29.725	-59.81	median	-66.09	-59.81	1505.0	59.50	NAVD88	19
294329095284603	-95.480	29.725	-42.56	median	-45.33	-42.56	646.0	59.50	NAVD88	20
294333095275602	-95.466	29.726	-57.03	median	-65.35	-57.03	1510.0	57.62	NAVD88	16
294334095032901	-95.058	29.727	-26.91	mean	-26.91	-26.55	510.0	11.99	NAVD88	9
294334095075001	-95.131	29.726	-29.85	median	-29.85	-29.85	510.0	23.71	NAVD88	1
294336095064301	-95.112	29.727	-57.23	median	-56.71	-57.23	1450.0	20.39	NAVD88	3
294338095270401	-95.451	29.727	-49.41	median	-54.47	-49.41	1051.0	55.93	NAVD88	22
294338095270403	-95.451	29.727	-61.94	mean	-61.94	-61.48	1943.0	55.93	NAVD88	139
294338095270404	-95.451	29.727	-63.32	mean	-63.32	-63.80	1433.0	55.93	NAVD88	36
294338095270405	-95.451	29.727	-31.12	mean	-31.12	-31.23	253.0	55.93	NAVD88	36
294338095270406	-95.451	29.727	-49.79	mean	-49.79	-51.39	627.0	55.93	NAVD88	35
294340095311103	-95.520	29.728	-60.80	median	-71.32	-60.80	1432.0	68.07	NAVD88	18
294342095034601	-95.063	29.729	-28.08	mean	-28.08	-27.22	560.0	21.93	NAVD88	10
294348095270401	-95.451	29.730	-66.91	median	-75.51	-66.91	1965.0	56.16	NAVD88	19
294348095303702	-95.511	29.728	-60.48	median	-65.07	-60.48	1335.0	64.81	NAVD88	16
294349095072901	-95.125	29.731	-28.32	median	-28.32	-28.32	530.0	24.12	NAVD88	2
294352095385501	-95.649	29.731	-52.45	median	-59.22	-52.45	1420.0	89.19	NAVD88	18
294356095391501	-95.654	29.733	-29.15	median	-35.81	-29.15	800.0	91.71	NAVD88	13
294358095063801	-95.111	29.733	-45.05	median	-44.53	-45.05	502.0	19.67	NAVD88	3
294403095141801	-95.239	29.734	-42.22	mean	-42.22	-41.88	1201.0	27.36	NAVD88	11
294403095460101	-95.767	29.734	-61.55	mean	-61.55	-59.78	1268.0	112.41	NAVD88	12
294407095403701	-95.688	29.718	-16.23	median	-16.23	-16.23	471.0	93.37	NAVD88	1
294408095483001	-95.805	29.744	-69.65	mean	-69.65	-73.94	1256.0	117.30	NAVD88	9
294409095105501	-95.182	29.736	-39.50	median	-35.88	-39.50	1967.0	20.57	NAVD88	3
294414095364202	-95.612	29.738	-81.39	median	-86.20	-81.39	1322.0	79.77	NAVD88	21
294415095165301	-95.282	29.738	-41.45	mean	-41.45	-41.24	900.0	15.02	NAVD88	6
294424095100401	-95.168	29.740	-41.14	median	-41.24	-41.14	1740.0	8.29	NAVD88	3
294425095100801	-95.169	29.741	-33.00	median	-33.41	-33.00	477.0	8.55	NAVD88	3
294425095101601	-95.171	29.741	-40.21	median	-40.21	-40.21	1252.0	9.29	NAVD88	3
294433095044701	-95.080	29.743	-23.16	median	-20.87	-23.16	256.0	18.40	NAVD88	8
294442095450801	-95.752	29.745	-62.70	median	-68.24	-62.70	1180.0	110.10	NAVD88	10
294445095141101	-95.237	29.746	-41.47	mean	-41.47	-40.83	1350.0	27.39	NAVD88	11
294452095354501	-95.596	29.748	-77.55	median	-82.57	-77.55	1450.0	78.37	NAVD88	20
