Well_ID	Longitude	Latitude	GWLm	method	mean	median	well_constructed_depth	altitude	vertical_datum	Counts
293644095303301	-95.509	29.613	-17.24	median	-17.24	-17.24	504.0	69.38	NAVD88	1
293648095394601	-95.663	29.614	-3.93	median	-3.93	-3.93	407.0	76.31	NAVD88	1
293709095024801	-95.047	29.619	-70.97	median	-70.97	-70.97	650.0	10.05	NAVD88	1
293709095024802	-95.047	29.619	-66.94	median	-66.94	-66.94	950.0	10.05	NAVD88	1
293717095240501	-95.402	29.622	-53.82	mean	-53.82	-53.85	769.0	50.26	NAVD88	21
293717095380501	-95.638	29.622	-41.21	mean	-41.21	-41.83	1565.0	81.05	NAVD88	10
293717095380801	-95.636	29.622	-22.69	mean	-22.69	-22.65	726.0	78.94	NAVD88	8
293719095381601	-95.637	29.622	-20.10	mean	-20.10	-20.20	876.0	81.35	NAVD88	10
293724095115901	-95.200	29.624	-71.77	mean	-71.77	-71.83	832.0	40.47	NAVD88	21
293725095282802	-95.475	29.624	-55.66	mean	-55.66	-55.38	1270.0	57.01	NAVD88	6
293729095311601	-95.521	29.625	-45.92	median	-45.92	-45.92	1200.0	68.71	NAVD88	2
293732095044101	-95.078	29.626	-70.43	median	-73.94	-70.43	587.0	7.81	NAVD88	3
293732095300601	-95.502	29.626	-51.97	median	-51.97	-51.97	1200.0	66.00	NAVD88	1
293733095303701	-95.511	29.626	-49.06	median	-49.06	-49.06	1200.0	68.74	NAVD88	2
293734095293701	-95.494	29.626	-52.10	mean	-52.10	-51.98	1204.0	62.89	NAVD88	4
293736095285301	-95.482	29.627	-54.11	mean	-54.11	-53.98	1190.0	58.42	NAVD88	4
293736095365501	-95.617	29.629	-48.73	median	-48.73	-48.73	1665.0	81.80	NAVD88	1
293738095260501	-95.435	29.628	-53.88	mean	-53.88	-53.66	960.0	53.85	NAVD88	17
293738095260502	-95.435	29.628	-54.92	median	-54.92	-54.92	1375.0	53.85	NAVD88	1
293741095010101	-95.017	29.628	-68.17	median	-68.17	-68.17	950.0	10.11	NAVD88	1
293831095270901	-95.453	29.642	-66.20	mean	-66.20	-66.47	1436.0	60.59	NAVD88	15
293832095352001	-95.589	29.642	-32.17	median	-32.17	-32.17	1625.0	81.21	NAVD88	1
293847095330601	-95.552	29.647	-39.45	median	-39.45	-39.45	880.0	72.75	NAVD88	1
293849095270701	-95.452	29.647	-74.33	mean	-74.33	-74.88	1267.0	61.96	NAVD88	16
293852095242602	-95.407	29.648	-6.52	median	-6.52	-6.52	455.0	58.98	NAVD88	1
293853095243002	-95.409	29.648	-6.54	median	-6.54	-6.54	455.0	58.91	NAVD88	1
293854095270701	-95.452	29.649	-78.76	mean	-78.76	-79.79	1972.0	61.61	NAVD88	15
293903095270601	-95.452	29.651	-60.39	mean	-60.39	-60.86	1017.0	63.01	NAVD88	22
293906095171801	-95.289	29.652	-89.21	mean	-89.21	-91.92	1870.0	42.17	NAVD88	5
293909095012201	-95.023	29.653	-75.87	mean	-75.87	-76.03	578.0	14.58	NAVD88	10
293911095345601	-95.582	29.653	-30.11	median	-30.11	-30.11	1040.0	80.87	NAVD88	1
293913095355001	-95.597	29.654	-38.00	median	-38.00	-38.00	1035.0	82.42	NAVD88	1
293917095191301	-95.321	29.655	-73.35	mean	-73.35	-73.37	890.0	36.12	NAVD88	19
293922095185501	-95.316	29.656	-84.77	mean	-84.77	-87.15	1840.0	33.76	NAVD88	5
293938095351001	-95.586	29.661	-34.50	median	-34.50	-34.50	1102.0	79.70	NAVD88	1
293939095190201	-95.317	29.661	-86.55	mean	-86.55	-89.40	1810.0	38.94	NAVD88	6
293942095283101	-95.474	29.662	-68.98	mean	-68.98	-69.14	1735.0	58.12	NAVD88	6
293942095283201	-95.476	29.662	-21.18	mean	-21.18	-21.36	271.0	58.57	NAVD88	11
293946094532701	-94.891	29.663	-45.52	mean	-45.52	-46.04	709.0	23.03	NAVD88	8
293946095441701	-95.738	29.663	4.34	mean	4.34	4.15	528.0	98.79	NAVD88	5
293949095024301	-95.046	29.664	-82.29	median	-82.29	-82.29	585.0	19.54	NAVD88	1
293949095321201	-95.537	29.664	-48.94	mean	-48.94	-48.94	955.0	67.49	NAVD88	11
293957095294901	-95.497	29.666	-60.54	mean	-60.54	-59.58	1780.0	57.91	NAVD88	6
293958095221401	-95.371	29.666	-92.78	median	-85.61	-92.78	1225.0	45.12	NAVD88	3
293959095380401	-95.635	29.667	-26.88	median	-26.88	-26.88	902.0	87.30	NAVD88	1
294004095275801	-95.466	29.668	-60.37	mean	-60.37	-62.42	1198.0	53.74	NAVD88	5
294026095362001	-95.606	29.674	-35.00	median	-35.00	-35.00	1000.0	84.11	NAVD88	1
294027095045601	-95.082	29.674	-78.77	median	-78.77	-78.77	420.0	25.90	NAVD88	1
294027095050301	-95.084	29.674	-78.33	median	-78.33	-78.33	415.0	27.33	NAVD88	1
294027095265501	-95.449	29.674	-57.99	mean	-57.99	-57.95	810.0	53.62	NAVD88	20
294028095305701	-95.516	29.675	-48.62	mean	-48.62	-49.05	716.0	61.86	NAVD88	21
294029095354301	-95.596	29.675	-44.12	median	-44.12	-44.12	1195.0	82.68	NAVD88	1
294031095305701	-95.516	29.676	-65.67	mean	-65.67	-64.68	1335.0	59.83	NAVD88	12
294044095280501	-95.468	29.680	-72.32	mean	-72.32	-71.32	1790.0	47.93	NAVD88	5
294044095301001	-95.503	29.679	-65.56	mean	-65.56	-65.30	1770.0	57.15	NAVD88	6
294045095583701	-95.977	29.679	15.12	mean	15.12	15.04	1100.0	115.29	NAVD88	10
294047095345601	-95.582	29.680	-51.39	median	-51.39	-51.39	960.0	80.24	NAVD88	1
294054095054201	-95.095	29.682	-95.43	median	-95.43	-95.43	1289.0	28.16	NAVD88	1
294059095044401	-95.079	29.683	-79.12	median	-79.12	-79.12	437.0	24.79	NAVD88	1
294059095271001	-95.453	29.683	-77.05	mean	-77.05	-75.46	1870.0	47.73	NAVD88	5
294104095295303	-95.498	29.668	-70.00	mean	-70.00	-68.97	1745.0	59.75	NAVD88	5
294105095070001	-95.117	29.685	-100.64	mean	-100.64	-101.87	1130.0	28.71	NAVD88	6
294106095171201	-95.287	29.685	-87.82	mean	-87.82	-88.16	876.0	33.70	NAVD88	20
294106095455401	-95.765	29.685	5.67	mean	5.67	5.28	520.0	103.26	NAVD88	6
294107095262401	-95.440	29.686	-76.34	mean	-76.34	-75.68	1860.0	48.88	NAVD88	5
294108095044101	-95.078	29.686	-79.01	median	-79.01	-79.01	435.0	25.13	NAVD88	1
294117095162301	-95.273	29.688	-101.17	mean	-101.17	-102.96	1770.0	20.41	NAVD88	11
294126095154901	-95.264	29.691	-112.56	mean	-112.56	-112.82	2095.0	-0.41	NAVD88	18
294127095220501	-95.368	29.691	-84.11	mean	-84.11	-83.90	1960.0	44.81	NAVD88	5
294131095360701	-95.602	29.692	-39.38	mean	-39.38	-39.77	1650.0	80.50	NAVD88	5
294136095024601	-95.046	29.694	-85.97	median	-85.97	-85.97	598.0	23.68	NAVD88	1
294144095351001	-95.586	29.696	-44.65	mean	-44.65	-44.43	1565.0	73.39	NAVD88	6
