Well_ID	Longitude	Latitude	GWLm	method	mean	median	well_constructed_depth	altitude	vertical_datum	Counts
300705094432101	-94.723	30.118	14.22	median	14.22	14.22	485.0	72.96	NAVD88	1
300715095385801	-95.650	30.121	39.76	median	39.76	39.76	210.0	167.27	NAVD88	1
300720095005201	-95.014	30.122	5.95	median	5.72	5.95	580.0	86.15	NAVD88	6
300735095250101	-95.417	30.127	-1.69	median	-1.69	-1.69	250.0	114.54	NAVD88	1
300736095000701	-95.002	30.127	3.81	median	4.80	3.81	1015.0	85.30	NAVD88	4
300739095265601	-95.449	30.128	-46.74	mean	-46.74	-46.47	1017.0	123.39	NAVD88	5
300748094554501	-94.931	30.131	2.45	median	2.26	2.45	401.0	96.49	NAVD88	6
300756095000601	-95.002	30.133	0.69	median	0.69	0.69	1040.0	87.19	NAVD88	4
300811095291701	-95.488	30.137	-42.64	median	-42.64	-42.64	508.0	135.61	NAVD88	1
300811095291702	-95.492	30.138	-43.12	mean	-43.12	-44.30	1180.0	138.08	NAVD88	6
300816095265901	-95.450	30.138	2.71	median	2.71	2.71	249.0	128.75	NAVD88	1
300822095284201	-95.479	30.141	-38.15	mean	-38.15	-37.12	1052.0	134.60	NAVD88	4
300849095412601	-95.691	30.147	44.91	median	44.91	44.91	203.0	198.88	NAVD88	1
300853095412701	-95.691	30.148	43.97	median	43.97	43.97	203.0	200.83	NAVD88	1
300857094400101	-94.667	30.149	12.28	mean	12.28	12.44	624.0	69.65	NAVD88	5
300930094012501	-94.024	30.159	-9.05	mean	-9.05	-9.09	460.0	16.00	NGVD29	6
300932094005301	-94.015	30.159	-7.80	mean	-7.80	-7.78	495.0	26.00	NGVD29	6
301036095451501	-95.754	30.177	32.27	median	32.27	32.27	240.0	214.11	NAVD88	1
301124095242501	-95.407	30.190	16.36	median	16.36	16.36	256.0	117.76	NAVD88	1
301132095465201	-95.781	30.192	51.43	median	51.43	51.43	250.0	255.90	NAVD88	1
301153095243201	-95.409	30.198	-16.14	median	-16.14	-16.14	809.0	117.54	NAVD88	2
301219095405801	-95.683	30.206	47.12	median	47.12	47.12	200.0	212.99	NAVD88	1
301234094112801	-94.191	30.210	-17.40	median	-16.78	-17.40	800.0	25.00	NGVD29	7
301237094012301	-94.023	30.210	-5.18	mean	-5.18	-5.08	380.0	26.00	NGVD29	6
301246094010601	-94.019	30.213	-4.63	mean	-4.63	-4.57	385.0	27.00	NGVD29	5
301256095270401	-95.451	30.216	-21.32	median	-21.32	-21.32	1000.0	126.93	NAVD88	2
301316094114601	-94.196	30.221	-16.47	median	-16.53	-16.47	795.0	26.00	NGVD29	5
301358095343301	-95.576	30.233	39.15	median	39.15	39.15	270.0	212.84	NAVD88	1
301408094442201	-94.741	30.237	15.20	mean	15.20	15.01	1150.0	94.93	NAVD88	5
301411094432601	-94.724	30.237	14.40	mean	14.40	14.23	660.0	89.10	NAVD88	5
301412094114001	-94.195	30.237	-13.45	median	-12.51	-13.45	448.0	35.00	NGVD29	6
301420095093201	-95.159	30.239	17.50	mean	17.50	17.67	440.0	126.04	NAVD88	7
301426094123701	-94.210	30.241	-8.64	median	-10.07	-8.64	780.0	40.00	NGVD29	7
301436095460501	-95.768	30.244	66.41	median	66.41	66.41	235.0	268.24	NAVD88	1
301452094123801	-94.211	30.248	-10.62	mean	-10.62	-10.77	796.0	43.00	NGVD29	5
301531095420801	-95.703	30.259	59.10	median	59.10	59.10	240.0	263.65	NAVD88	1
301535094053501	-94.093	30.260	-4.59	mean	-4.59	-4.62	468.0	30.00	NGVD29	6
301537094051301	-94.087	30.260	-11.87	mean	-11.87	-12.01	1250.0	35.00	NGVD29	6
301554094120201	-94.201	30.265	-0.02	median	-0.06	-0.02	463.0	55.00	NGVD29	5
301608094582401	-94.974	30.269	23.70	mean	23.70	24.44	627.0	127.85	NAVD88	4
301612095450901	-95.753	30.270	62.57	median	62.57	62.57	212.0	286.85	NAVD88	1
301853095180701	-95.302	30.315	37.58	median	37.58	37.58	345.0	186.32	NAVD88	1
301936095432401	-95.724	30.327	42.69	median	42.69	42.69	240.0	217.70	NAVD88	1
301948095290002	-95.484	30.330	48.70	mean	48.70	48.57	261.0	238.76	NAVD88	27
302030094091601	-94.155	30.342	-4.32	median	-4.92	-4.32	920.0	80.00	NGVD29	5
302040095050701	-95.086	30.345	22.54	mean	22.54	23.05	845.0	158.04	NAVD88	4
302053094100601	-94.169	30.348	-5.96	median	-6.69	-5.96	842.0	80.00	NGVD29	6
302055094041301	-94.070	30.349	2.88	median	2.78	2.88	1295.0	45.00	NGVD29	7
302055094041302	-94.070	30.349	-48.93	mean	-48.93	-48.86	1295.0	45.00	NGVD29	6
302100094104102	-94.178	30.350	-12.17	mean	-12.17	-11.97	900.0	80.00	NGVD29	5
302128095294301	-95.496	30.358	40.51	median	40.51	40.51	456.0	237.67	NAVD88	1
302135095310601	-95.519	30.360	33.90	median	33.90	33.90	402.0	256.34	NAVD88	1
302138094035302	-94.065	30.361	3.75	median	3.75	3.75	390.0	47.00	NGVD29	2
302140094042001	-94.072	30.361	2.80	mean	2.80	2.76	226.0	42.00	NGVD29	4
302154094590701	-94.985	30.366	37.82	mean	37.82	37.85	502.0	153.24	NAVD88	4
302156095001501	-95.004	30.366	41.96	mean	41.96	41.91	452.0	151.23	NAVD88	4
302353094593701	-94.994	30.399	39.47	mean	39.47	39.51	835.0	159.42	NAVD88	4
303000095002001	-95.010	30.498	-1.41	mean	-1.41	-1.49	490.0	173.18	NAVD88	4
